test_id,wafer_id,die_id,equipment_id,test_station,process_corner,supply_voltage,output_voltage,current,leakage_current,resistance,capacitance,threshold_voltage,frequency,propagation_delay,setup_time,hold_time,timing_margin,temperature,thermal_delta,dynamic_power,static_power,total_power,ambient_temperature,test_duration,test_cycle,result,defect_type
TST-000754,WFR-15,DIE-2903,EQP-103,STN-04,TT,1.206,1.1824,46.6407,138.5045,12.3977,4.3042,0.4485,2562.28,12.0187,0.8556,0.4146,2.7368,26.94,1.94,50.76,0.16704,50.88734,25,147.16,5,PASS,NORMAL
TST-000755,WFR-16,DIE-3616,EQP-103,STN-03,TT,1.1903,1.1776,41.4594,101.2535,12.6504,4.494,0.4682,2400.56,13.3051,0.8399,0.4117,2.5178,27.68,2.68,52.0241,0.12052,52.17221,25,146.35,1,PASS,NORMAL
TST-000756,WFR-17,DIE-4329,EQP-102,STN-04,FS,1.1854,1.1713,45.7618,138.8708,12.5783,4.4244,0.4437,2465.41,12.8398,0.8409,0.4235,2.5438,28.14,3.14,52.88,0.16462,52.93783,25,158.39,3,PASS,NORMAL
TST-000757,WFR-18,DIE-5042,EQP-104,STN-01,FF,1.2034,1.1802,46.1428,160.6348,12.4283,4.2438,0.4495,2695.21,12.1646,0.8488,0.3942,1.8277,27.9,2.9,59.156,0.19331,59.25636,25,150.85,5,PASS,NORMAL
TST-000758,WFR-19,DIE-0705,EQP-101,STN-03,TT,1.1695,1.1596,44.187,130.5609,11.9889,4.2645,0.4587,2389.46,13.588,0.8604,0.3996,2.2918,28.48,3.48,50.9361,0.15269,51.15553,25,153.83,1,PASS,NORMAL
TST-000759,WFR-20,DIE-1418,EQP-105,STN-03,FF,1.1899,1.172,46.4978,113.1758,13.4532,4.2047,0.4442,2557.16,12.2446,0.8147,0.4217,2.5831,26.77,1.77,53.5454,0.13467,53.78252,25,143.97,4,PASS,NORMAL
TST-000760,WFR-01,DIE-2131,EQP-104,STN-01,FF,1.1822,1.1639,44.8295,133.7495,12.06,4.2445,0.4516,2617.15,11.6684,0.8933,0.4336,2.7221,27.1,2.1,50.8916,0.15812,51.02988,25,158.73,3,PASS,NORMAL
TST-000761,WFR-02,DIE-2844,EQP-104,STN-04,SS,1.206,1.1847,44.9112,130.7023,12.5694,4.1623,0.4581,2377.02,13.0013,0.8288,0.4185,2.9977,28.03,3.03,56.9087,0.15763,57.08289,25,146.39,3,PASS,NORMAL
TST-000762,WFR-03,DIE-3507,EQP-103,STN-02,FS,1.1971,1.1757,46.0391,146.7264,12.9933,4.176,0.4464,2539.22,11.9951,0.8504,0.409,2.9074,27.25,2.25,56.7365,0.17565,56.87411,25,154.74,4,PASS,NORMAL
TST-000763,WFR-04,DIE-4220,EQP-104,STN-02,SF,1.1806,1.1634,41.7277,163.0401,12.1289,4.2299,0.4681,2319.09,12.8886,0.8496,0.4245,3.5099,26.85,1.85,52.8559,0.19249,53.10088,25,146.92,5,PASS,NORMAL
TST-000764,WFR-05,DIE-4933,EQP-102,STN-01,FF,1.199,1.1805,43.7259,146.3607,12.5826,4.2423,0.4505,2668.06,12.0141,0.8523,0.4158,2.1258,27.62,2.62,56.7767,0.17549,56.92455,25,153.76,5,PASS,NORMAL
TST-000765,WFR-06,DIE-0646,EQP-103,STN-01,FF,1.1765,1.1491,41.6187,168.3146,12.4629,4.2872,0.4642,2540.68,12.6191,0.8564,0.4391,2.2683,27.11,2.11,48.3258,0.19802,48.51524,25,150.36,5,PASS,NORMAL
TST-000766,WFR-07,DIE-1309,EQP-105,STN-04,FS,1.2179,1.1913,53.1643,124.7511,12.3777,4.3803,0.455,2537.8,12.508,0.8535,0.4081,2.4002,39.88,14.88,90.387,0.15193,90.47296,25,149.18,5,FAIL,POWER_ANOMALY
TST-000767,WFR-08,DIE-2022,EQP-101,STN-01,SF,1.1915,1.1703,43.043,99.1332,11.7361,4.3243,0.4569,2484.52,12.537,0.8267,0.422,2.736,28.24,3.24,50.8759,0.11812,51.00034,25,147.62,2,PASS,NORMAL
TST-000768,WFR-09,DIE-2735,EQP-105,STN-02,FF,1.2124,1.195,46.0736,156.5367,12.6897,4.1782,0.4461,2777.61,11.0382,0.8768,0.3983,2.4859,27.75,2.75,54.8537,0.18979,55.04843,25,152,2,PASS,NORMAL
TST-000769,WFR-10,DIE-3448,EQP-102,STN-02,SS,1.2193,1.1946,46.8773,295.6004,13.021,4.1907,0.4641,2398.38,12.5743,0.8434,0.3974,3.2602,34.12,9.12,55.9753,0.36043,56.27819,25,151.28,2,FAIL,HIGH_LEAKAGE
TST-000770,WFR-11,DIE-4111,EQP-101,STN-01,TT,1.1873,1.1617,47.0194,115.8187,12.1928,4.2506,0.4369,2430.28,12.5724,0.8584,0.429,3.0282,26.64,1.64,54.4991,0.13751,54.58724,25,147.01,5,PASS,NORMAL
TST-000771,WFR-12,DIE-4824,EQP-105,STN-04,SS,1.2049,1.1992,44.7082,144.3322,13.1347,4.0952,0.4472,2397.6,12.9565,0.8776,0.4153,2.8493,29.13,4.13,54.5853,0.17391,54.81974,25,150.15,1,PASS,NORMAL
TST-000772,WFR-13,DIE-0537,EQP-101,STN-01,FS,1.201,1.185,47.0997,133.8929,12.3425,4.3842,0.4392,2506.15,12.328,0.8194,0.409,2.8133,28.05,3.05,51.3907,0.16081,51.52539,25,150.71,3,PASS,NORMAL
TST-000773,WFR-14,DIE-1250,EQP-103,STN-04,FF,1.2021,1.1855,43.9134,172.5017,12.5643,4.1143,0.4357,2626.83,11.8382,0.8141,0.4282,2.5752,28.7,3.7,56.9498,0.20736,57.16318,25,143.25,4,PASS,NORMAL
TST-000774,WFR-15,DIE-1913,EQP-103,STN-02,SS,1.1832,1.1597,46.3865,136.7749,12.728,4.1829,0.4753,2273.69,13.6941,0.845,0.4266,3.0534,27.04,2.04,48.1024,0.16183,48.29056,25,150.74,5,PASS,NORMAL
TST-000775,WFR-16,DIE-2626,EQP-104,STN-03,FF,1.1919,1.1731,42.4655,123.5201,12.7543,4.0794,0.4437,2558.78,12.0302,0.8653,0.4147,2.7369,28.15,3.15,55.4173,0.14722,55.58502,25,151.86,4,PASS,NORMAL
TST-000776,WFR-17,DIE-3339,EQP-103,STN-01,SF,1.1944,1.1781,46.7965,107.2845,12.4304,4.4748,0.4666,2351.51,12.5503,0.8708,0.4438,3.5892,26.75,1.75,57.8421,0.12814,57.81201,25,144.24,1,PASS,NORMAL
TST-000777,WFR-18,DIE-4002,EQP-105,STN-03,FS,1.1905,1.1758,45.0326,142.6917,12.6398,4.0241,0.4611,2346.57,13.4674,0.7994,0.4043,2.7794,27.63,2.63,53.1977,0.16987,53.41733,25,150.38,3,PASS,NORMAL
TST-000778,WFR-19,DIE-4715,EQP-105,STN-03,FF,1.1878,1.1631,44.0582,147.2343,12.1684,4.1755,0.4492,2505.81,14.352,0.9048,0.4317,-0.1741,28.57,3.57,52.6223,0.17488,52.75093,25,138.64,2,FAIL,TIMING_FAILURE
TST-000779,WFR-20,DIE-0428,EQP-103,STN-01,FS,1.2044,1.1762,45.3084,147.408,12.6825,4.2563,0.4744,2376.6,13.1871,0.8034,0.4191,2.8403,28.39,3.39,55.6679,0.17754,55.76395,25,145.41,1,PASS,NORMAL
TST-000780,WFR-01,DIE-1141,EQP-103,STN-02,FF,1.1889,1.1749,44.4315,165.5386,12.5519,4.2265,0.4419,2634.9,11.5447,0.879,0.4243,2.7571,27.29,2.29,47.7202,0.19681,47.91115,25,149.92,3,PASS,NORMAL
TST-000781,WFR-02,DIE-1804,EQP-105,STN-02,SS,1.2064,1.1913,45.5202,132.4261,12.3118,4.2198,0.4569,2428.3,12.9558,0.8317,0.3999,2.6849,27.19,2.19,52.1663,0.15976,52.34642,25,154.56,4,PASS,NORMAL
TST-000782,WFR-03,DIE-2517,EQP-105,STN-01,FS,1.1911,1.1675,44.4714,125.2504,12.4299,4.2814,0.4413,2503.22,13.0904,0.869,0.4222,2.02,27.31,2.31,52.9253,0.14919,53.10693,25,147.1,4,PASS,NORMAL
TST-000783,WFR-04,DIE-3230,EQP-105,STN-02,FF,1.2022,1.1864,45.5322,152.4385,12.6682,4.3289,0.4476,2706.05,11.2053,0.8967,0.4338,2.6797,26.44,1.44,56.7851,0.18326,57.00595,25,150.65,1,PASS,NORMAL
TST-000784,WFR-05,DIE-3943,EQP-101,STN-02,FS,1.2012,1.179,42.6245,113.434,12.3105,4.2537,0.4344,2684.86,12.1995,0.8665,0.409,1.8324,28.04,3.04,50.3714,0.13626,50.4728,25,151.82,2,PASS,NORMAL
TST-000785,WFR-06,DIE-4606,EQP-101,STN-01,FF,1.2063,1.1867,46.0684,136.9481,12.2289,4.1546,0.4469,2683.15,11.7686,0.8346,0.4289,2.3047,27.59,2.59,54.437,0.1652,54.51483,25,158.73,3,PASS,NORMAL
TST-000786,WFR-07,DIE-0319,EQP-102,STN-01,FF,1.2003,1.1778,46.1557,120.2122,12.431,4.1001,0.442,2749.36,11.3527,0.8892,0.3985,2.3069,27.87,2.87,52.877,0.14429,53.09757,25,150.48,2,PASS,NORMAL
TST-000787,WFR-08,DIE-1032,EQP-103,STN-01,SS,1.1994,1.18,44.7006,153.0216,12.7049,4.2833,0.4701,2320.03,13.5787,0.881,0.4189,2.7815,27.68,2.68,53.2508,0.18353,53.51732,25,153.37,3,PASS,NORMAL
TST-000788,WFR-09,DIE-1745,EQP-102,STN-02,SF,1.2144,1.1902,45.8309,103.4465,12.6273,4.1567,0.4463,2532.16,12.3699,0.8851,0.4271,2.5418,27.28,2.28,55.4989,0.12563,55.64842,25,153.59,1,PASS,NORMAL
TST-000789,WFR-10,DIE-2408,EQP-101,STN-04,SF,1.1632,1.1419,44.818,141.4575,12.7003,4.1359,0.4554,2381.12,12.8823,0.8426,0.4428,3.0739,27.3,2.3,51.9862,0.16454,52.18935,25,147.87,5,PASS,NORMAL
TST-000790,WFR-11,DIE-3121,EQP-101,STN-01,SF,1.1774,1.1643,41.7744,130.7349,12.723,4.0667,0.4593,2394.28,12.494,0.8533,0.4174,3.3592,27.54,2.54,50.3341,0.15393,50.55003,25,150.15,5,PASS,NORMAL
TST-000791,WFR-12,DIE-3834,EQP-104,STN-02,FS,1.1966,1.1759,43.9643,124.2203,12.2657,4.049,0.4402,2597.11,12.4572,0.8211,0.417,2.1234,28.39,3.39,54.1918,0.14864,54.34544,25,149.03,5,PASS,NORMAL
TST-000792,WFR-13,DIE-4547,EQP-103,STN-01,SS,1.1985,1.1816,44.3326,153.0605,12.9494,3.9564,0.4894,2269.57,14.51,0.8668,0.4247,2.2477,26.48,1.48,47.4749,0.18344,47.6753,25,157.17,4,PASS,NORMAL
TST-000793,WFR-14,DIE-0210,EQP-101,STN-01,FS,1.1757,1.1455,47.1888,126.6661,12.2596,4.1851,0.4555,2344.75,12.6761,0.8613,0.3853,3.522,27.96,2.96,50.1103,0.14892,50.26721,25,148.02,5,PASS,NORMAL
TST-000794,WFR-15,DIE-0923,EQP-103,STN-04,SS,1.2135,1.1929,45.3969,130.0646,12.5151,3.9623,0.452,2459.48,13.1984,0.8393,0.4154,2.2259,27.13,2.13,54.8115,0.15783,54.9729,25,144.03,3,PASS,NORMAL
TST-000795,WFR-16,DIE-1636,EQP-103,STN-02,SS,1.1846,1.1603,43.9366,124.0333,12.7469,4.1359,0.469,2323.14,13.2375,0.8806,0.43,3.1,27.53,2.53,55.9337,0.14693,56.13013,25,156.79,5,PASS,NORMAL
TST-000796,WFR-17,DIE-2349,EQP-102,STN-03,FS,1.1991,1.1912,46.8966,125.515,12.6419,4.1653,0.4383,2547.99,12.5804,0.8419,0.4109,2.2763,27.37,2.37,49.4718,0.15051,49.56022,25,152.67,5,PASS,NORMAL
TST-000797,WFR-18,DIE-3012,EQP-101,STN-02,FS,1.2244,1.2077,46.8689,126.869,12.8971,4.3496,0.4684,2491.21,11.7602,0.879,0.4293,3.4173,27.85,2.85,56.9812,0.15534,57.19235,25,159.57,1,PASS,NORMAL
TST-000798,WFR-19,DIE-3725,EQP-101,STN-01,TT,1.1942,1.1744,44.0733,120.3849,12.2378,4.2745,0.4447,2449.81,12.3542,0.9004,0.4059,3.0732,28.2,3.2,52.0344,0.14376,52.24406,25,150.52,1,PASS,NORMAL
TST-000799,WFR-20,DIE-4438,EQP-102,STN-02,FF,1.1356,1.1162,45.3793,131.2917,13.0819,4.3834,0.4468,2584.66,13.0427,0.8552,0.4173,1.578,26.22,1.22,52.5185,0.14909,52.61176,25,162.23,1,FAIL,LOW_VOLTAGE
TST-000800,WFR-01,DIE-0101,EQP-103,STN-02,SS,1.0555,1.041,43.9895,150.6037,12.3237,4.2206,0.4461,2176.82,14.3494,0.8278,0.4143,3.1982,26.59,1.59,59.941,0.15896,60.13267,25,146.08,1,FAIL,LOW_VOLTAGE
TST-000801,WFR-02,DIE-0814,EQP-104,STN-03,TT,1.2188,1.2045,44.5808,126.8176,12.2062,4.3307,0.4743,2482.26,12.5121,0.8324,0.4159,2.7698,28.91,3.91,54.8889,0.15457,55.05468,25,148.36,3,PASS,NORMAL
TST-000802,WFR-03,DIE-1527,EQP-104,STN-02,SS,1.1765,1.1487,41.5419,98.1224,12.5284,4.3036,0.4955,2203.47,14.3478,0.8513,0.4369,2.9541,27.67,2.67,49.6504,0.11544,49.79321,25,153.7,4,PASS,NORMAL
TST-000803,WFR-04,DIE-2240,EQP-103,STN-01,FF,1.2113,1.1929,47.0158,146.9172,11.967,4.246,0.4307,2807.86,11.0089,0.9056,0.4142,2.3312,27.68,2.68,55.0535,0.17796,55.30325,25,149.02,5,PASS,NORMAL
TST-000804,WFR-05,DIE-2903,EQP-101,STN-04,FS,1.2065,1.1839,43.7957,131.3917,12.4248,4.4323,0.4377,2581.04,11.7716,0.8357,0.4169,2.8903,27.1,2.1,57.0411,0.15852,57.1762,25,159.22,4,PASS,NORMAL
TST-000805,WFR-06,DIE-3616,EQP-103,STN-03,TT,1.1997,1.1908,44.1656,115.4445,12.0547,4.2508,0.4448,2574.11,12.0541,0.8212,0.4249,2.6641,26.03,1.03,55.9915,0.1385,56.12335,25,151.64,2,PASS,NORMAL
TST-000806,WFR-07,DIE-4329,EQP-104,STN-01,SS,1.1843,1.1656,45.4285,133.5227,12.9776,4.1532,0.4772,2280.28,13.284,0.8448,0.425,3.4129,26.77,1.77,55.4966,0.15813,55.67659,25,151.3,3,PASS,NORMAL
TST-000807,WFR-08,DIE-5042,EQP-104,STN-02,FF,1.2006,1.1792,45.5517,144.6084,11.8684,4.3153,0.4497,2624.91,12.2021,0.8037,0.4221,2.2328,28.29,3.29,52.5405,0.17362,52.76734,25,153.55,1,PASS,NORMAL
TST-000808,WFR-09,DIE-0705,EQP-101,STN-02,SF,1.1993,1.174,43.909,104.9063,12.2493,4.3794,0.4518,2506.56,12.3985,0.8424,0.422,2.7172,27.3,2.3,52.9683,0.12581,53.09347,25,146.69,5,PASS,NORMAL
TST-000809,WFR-10,DIE-1418,EQP-103,STN-02,SF,1.222,1.2017,47.41,115.6464,12.3189,4.1555,0.4462,2651.24,12.219,0.837,0.4343,2.0313,27.11,2.11,53.1971,0.14132,53.23309,25,152.12,2,PASS,NORMAL
TST-000810,WFR-11,DIE-2131,EQP-103,STN-01,FF,1.2032,1.1793,43.6821,119.1946,12.4484,3.9983,0.4444,2647.37,11.7878,0.8092,0.4092,2.5123,27.92,2.92,51.0346,0.14341,51.18439,25,145.89,1,PASS,NORMAL
TST-000811,WFR-12,DIE-2844,EQP-105,STN-04,SF,1.2133,1.1862,44.3793,111.4013,12.4579,4.3586,0.4558,2461.48,12.1411,0.87,0.4324,3.2393,27.42,2.42,53.4796,0.13516,53.62311,25,151.76,3,PASS,NORMAL
TST-000812,WFR-13,DIE-3507,EQP-103,STN-03,FS,1.1688,1.1458,45.8226,150.3745,12.7476,4.0496,0.4506,2391.75,13.0651,0.8363,0.416,2.8228,27.91,2.91,48.8906,0.17576,49.11743,25,151.57,1,PASS,NORMAL
TST-000813,WFR-14,DIE-4220,EQP-102,STN-01,FF,1.1832,1.1614,41.0804,180.1607,13.0647,4.4678,0.4399,2630.52,12.1835,0.8715,0.43,2.1511,28.03,3.03,54.6206,0.21317,54.76443,25,150.64,2,PASS,NORMAL
TST-000814,WFR-15,DIE-4933,EQP-102,STN-04,FS,1.1874,1.1547,42.7845,107.6701,12.0496,4.194,0.4384,2494.21,12.4808,0.8441,0.4344,2.7122,29.08,4.08,56.5475,0.12785,56.61994,25,146.51,5,PASS,NORMAL
TST-000815,WFR-16,DIE-0646,EQP-104,STN-04,FS,1.2021,1.1756,44.1354,113.3285,12.4896,4.0697,0.4571,2540.18,12.722,0.8461,0.4175,2.1788,27.77,2.77,55.5526,0.13623,55.66724,25,154.61,3,PASS,NORMAL
TST-000816,WFR-17,DIE-1309,EQP-104,STN-01,SF,1.2348,1.2126,55.97,329.9753,12.0105,4.1348,0.4365,2692.68,11.9349,0.8278,0.4102,2.0924,35.72,10.72,59.796,0.40745,60.15317,25,147.74,1,FAIL,HIGH_LEAKAGE
TST-000817,WFR-18,DIE-2022,EQP-103,STN-02,TT,1.1959,1.1801,44.753,148.2888,12.1713,4.0506,0.4625,2454.29,12.7771,0.869,0.3806,2.6519,27.94,2.94,57.4249,0.17734,57.68633,25,148.05,3,PASS,NORMAL
TST-000818,WFR-19,DIE-2735,EQP-101,STN-04,TT,1.1856,1.1617,42.0422,115.0408,12.2689,4.118,0.4445,2467.4,12.9928,0.8633,0.4114,2.3553,27.5,2.5,51.8241,0.13639,51.95881,25,142.37,5,PASS,NORMAL
TST-000819,WFR-20,DIE-3448,EQP-103,STN-04,FS,1.194,1.1699,44.4795,143.6349,12.6365,3.9334,0.4437,2448.83,12.5888,0.8286,0.4227,2.9169,27.63,2.63,54.5103,0.1715,54.69245,25,145.27,2,PASS,NORMAL
TST-000820,WFR-01,DIE-4111,EQP-103,STN-04,SS,1.2137,1.1889,42.5519,148.3558,12.2709,4.3396,0.4743,2384.88,13.0368,0.8091,0.4265,2.9264,28.18,3.18,53.3339,0.18006,53.57176,25,143.47,2,PASS,NORMAL
TST-000821,WFR-02,DIE-4824,EQP-104,STN-03,FS,1.1977,1.1867,43.3818,129.6712,12.1708,4.3505,0.4495,2538.91,12.6652,0.8651,0.4165,2.2245,27.5,2.5,54.506,0.15531,54.70896,25,150.81,3,PASS,NORMAL
TST-000822,WFR-03,DIE-0537,EQP-103,STN-04,FS,1.1851,1.1633,44.4771,114.8339,12.8238,4.1777,0.4596,2412.68,12.3264,0.8259,0.4169,3.4268,26.51,1.51,54.1982,0.13609,54.32654,25,151.61,5,PASS,NORMAL
TST-000823,WFR-04,DIE-1250,EQP-105,STN-02,SF,1.1654,1.1369,41.7208,134.476,11.7121,4.3744,0.4415,2390.23,12.9899,0.8253,0.4089,2.9196,26.54,1.54,52.8273,0.15672,53.02623,25,150.31,5,PASS,NORMAL
TST-000824,WFR-05,DIE-1913,EQP-105,STN-01,FF,1.2061,1.1925,40.9289,134.0279,12.8223,4.1965,0.4758,2567.55,11.3638,0.794,0.4032,3.4213,27.39,2.39,56.5652,0.16165,56.74318,25,153.96,5,PASS,NORMAL
TST-000825,WFR-06,DIE-2626,EQP-101,STN-03,TT,1.1851,1.1657,41.8732,109.4684,12.7181,4.2688,0.4649,2354.36,12.9433,0.8872,0.4192,3.1593,27.26,2.26,59.4793,0.12973,59.62495,25,142.65,5,PASS,NORMAL
TST-000826,WFR-07,DIE-3339,EQP-103,STN-02,FF,1.1989,1.1732,41.9317,160.9488,13.6169,4.8855,0.4749,2492.41,13.3466,0.8639,0.4175,1.8382,28.72,3.72,48.3567,0.19296,48.59003,25,150.02,5,FAIL,PROCESS_VARIATION
TST-000827,WFR-08,DIE-4002,EQP-104,STN-02,FF,1.1934,1.1746,44.1041,125.0206,11.6983,4.2049,0.457,2598.01,12.5332,0.8434,0.4077,2.0198,26.28,1.28,53.6142,0.1492,53.73021,25,149.66,2,PASS,NORMAL
TST-000828,WFR-09,DIE-4715,EQP-102,STN-02,TT,1.2067,1.1818,45.0906,152.5029,12.3772,4.167,0.4554,2521.39,11.9855,0.8708,0.4228,3.008,26.92,1.92,52.8307,0.18403,52.98853,25,144.68,5,PASS,NORMAL
TST-000829,WFR-10,DIE-0428,EQP-104,STN-03,FS,1.2167,1.2006,46.6185,111.5818,12.7361,4.2404,0.4534,2578.7,12.1934,0.834,0.4281,2.4843,27.76,2.76,53.0853,0.13576,53.31845,25,151.87,2,PASS,NORMAL
TST-000830,WFR-11,DIE-1141,EQP-102,STN-03,FS,1.171,1.16,46.6684,124.7081,12.5363,4.2108,0.4546,2379.15,13.0105,0.8542,0.4329,2.948,27.09,2.09,49.8591,0.14603,49.97837,25,147.41,1,PASS,NORMAL
TST-000831,WFR-12,DIE-1804,EQP-101,STN-03,TT,1.191,1.1613,42.4678,135.6415,12.4926,4.3223,0.4389,2496.7,12.1863,0.795,0.4309,3.0398,25.64,0.64,56.3138,0.16155,56.52193,25,143.66,3,PASS,NORMAL
TST-000832,WFR-13,DIE-2517,EQP-101,STN-04,SF,1.2083,1.1892,45.5731,120.4412,12.634,4.3097,0.425,2671.74,11.7201,0.8547,0.4162,2.3967,28.05,3.05,54.7018,0.14553,54.84243,25,156.93,1,PASS,NORMAL
TST-000833,WFR-14,DIE-3230,EQP-102,STN-03,FS,1.1875,1.1609,44.8691,163.6686,12.4907,4.0813,0.4652,2420.73,13.1903,0.8456,0.4027,2.488,26.96,1.96,54.5696,0.19436,54.82564,25,150.85,3,PASS,NORMAL
TST-000834,WFR-15,DIE-3943,EQP-103,STN-01,SS,1.1988,1.1782,43.2545,128.6902,12.6662,4.2362,0.4657,2329.21,12.5057,0.8773,0.4068,3.7902,27.96,2.96,54.9481,0.15427,55.19555,25,144.29,4,PASS,NORMAL
TST-000835,WFR-16,DIE-4606,EQP-103,STN-02,FF,1.2133,1.1843,50.6872,128.1049,12.4246,4.1113,0.4506,2716.4,12.0561,0.8279,0.4304,1.8414,28.15,3.15,56.9159,0.15543,57.10905,25,147.1,2,PASS,NORMAL
TST-000836,WFR-17,DIE-0319,EQP-102,STN-03,SS,1.1929,1.1703,44.5182,134.9147,13.0219,4.1594,0.4559,2372.96,13.0619,0.8562,0.4324,2.9385,27.52,2.52,54.1393,0.16094,54.29931,25,145.26,3,PASS,NORMAL
TST-000837,WFR-18,DIE-1032,EQP-105,STN-02,FS,1.1882,1.1654,42.8518,110.5404,11.8693,4.06,0.4299,2617.31,12.4877,0.8679,0.3958,1.9273,27.33,2.33,51.4422,0.13134,51.59897,25,151.74,3,PASS,NORMAL
TST-000838,WFR-19,DIE-1745,EQP-105,STN-02,TT,1.2019,1.186,44.8819,129.2476,12.7726,4.1989,0.4406,2592.37,11.4534,0.8744,0.4369,3.1021,26.44,1.44,52.3826,0.15534,52.5871,25,141.52,3,PASS,NORMAL
TST-000839,WFR-20,DIE-2408,EQP-101,STN-04,TT,1.1871,1.1608,46.6834,112.1687,12.8468,4.4267,0.4732,2284.43,12.9404,0.8363,0.4222,3.7331,27.08,2.08,55.1217,0.13316,55.28806,25,148.05,2,PASS,NORMAL
TST-000840,WFR-01,DIE-3121,EQP-102,STN-01,SF,1.1991,1.1828,45.8569,145.662,12.3115,4.0248,0.4625,2426.13,12.2969,0.8721,0.4128,3.3182,27.46,2.46,52.507,0.17466,52.68517,25,158.95,5,PASS,NORMAL
TST-000841,WFR-02,DIE-3834,EQP-102,STN-02,FF,1.1984,1.1834,45.1946,153.5932,12.5215,4.1268,0.4638,2624.45,12.4303,0.9021,0.4265,1.9089,26.82,1.82,52.8622,0.18407,53.09449,25,146.31,5,PASS,NORMAL
TST-000842,WFR-03,DIE-4547,EQP-102,STN-03,FS,1.2044,1.1869,48.2729,145.5875,12.2833,4.1582,0.45,2652.53,12.3324,0.8591,0.4133,1.8884,28.47,3.47,59.3379,0.17535,59.52022,25,142.67,4,PASS,NORMAL
TST-000843,WFR-04,DIE-0210,EQP-102,STN-02,SS,1.2289,1.2097,45.8934,126.2017,12.8024,4.2608,0.4632,2470.73,12.4738,0.8378,0.4157,2.8779,28.59,3.59,53.062,0.15509,53.29863,25,148.57,3,PASS,NORMAL
TST-000844,WFR-05,DIE-0923,EQP-101,STN-02,FS,1.2186,1.1955,46.6583,101.9855,12.205,4.333,0.4605,2509.43,12.3308,0.8567,0.4257,2.7524,26.81,1.81,50.8151,0.12428,50.97448,25,147.61,5,PASS,NORMAL
TST-000845,WFR-06,DIE-1636,EQP-103,STN-03,FS,1.2165,1.2018,44.0708,154.8171,12.3549,4.2499,0.4358,2700.17,12.3484,0.8804,0.4234,1.5851,27.45,2.45,55.7605,0.18834,55.94963,25,145.62,3,PASS,NORMAL
TST-000846,WFR-07,DIE-2349,EQP-103,STN-03,SS,1.2008,1.1847,43.2555,127.5964,13.0724,4.5016,0.5138,2183.4,14.7475,0.8712,0.4351,2.7014,26.42,1.42,53.5367,0.15322,53.68454,25,150.09,1,FAIL,PROCESS_VARIATION
TST-000847,WFR-08,DIE-3012,EQP-105,STN-01,FF,1.2143,1.1956,48.0427,182.367,12.1176,4.1399,0.4478,2718.46,11.5668,0.8786,0.411,2.2688,27.8,2.8,52.2812,0.22145,52.43993,25,146.64,4,PASS,NORMAL
TST-000848,WFR-09,DIE-3725,EQP-104,STN-02,FF,1.2107,1.1936,51.6024,169.1163,13.2383,4.4486,0.4411,2725.77,11.0717,0.8728,0.4085,2.7303,32.73,7.73,73.5184,0.20475,73.72311,25,153.31,3,FAIL,POWER_ANOMALY
TST-000849,WFR-10,DIE-4438,EQP-102,STN-02,FF,1.2246,1.2046,45.2572,173.1546,12.1679,4.4078,0.47,2680.08,11.8382,0.9068,0.409,2.1799,27.76,2.76,52.795,0.21205,53.01465,25,147.43,5,PASS,NORMAL
TST-000850,WFR-11,DIE-0101,EQP-103,STN-02,SS,1.2073,1.1917,47.9121,127.2536,11.9455,4.3099,0.4897,2382.17,13.7993,0.8686,0.3803,2.1235,27.63,2.63,50.6655,0.15363,50.80717,25,153.78,3,PASS,NORMAL
TST-000851,WFR-12,DIE-0814,EQP-102,STN-01,SS,1.178,1.163,44.5582,123.5163,12.3295,4.171,0.4596,2290.31,13.5197,0.8496,0.4074,3.0956,27.48,2.48,50.4507,0.1455,50.54742,25,152.53,1,PASS,NORMAL
TST-000852,WFR-13,DIE-1527,EQP-103,STN-04,SF,1.205,1.1827,43.6097,157.3336,13.1043,4.23,0.4593,2537.56,12.3845,0.8323,0.4158,2.5464,27.87,2.87,52.5108,0.18959,52.70574,25,150.85,4,PASS,NORMAL
TST-000853,WFR-14,DIE-2240,EQP-101,STN-03,SF,1.2171,1.1972,46.8384,141.7627,13.0044,4.3275,0.4474,2524.4,11.8934,0.8429,0.4407,3.109,26.49,1.49,56.144,0.17254,56.38517,25,146.19,5,PASS,NORMAL
TST-000854,WFR-15,DIE-2903,EQP-103,STN-04,FF,1.1861,1.1681,46.507,155.2165,12.5959,3.9795,0.4311,2653,11.7127,0.8574,0.3783,2.5072,27.86,2.86,52.8969,0.1841,53.00233,25,146.48,1,PASS,NORMAL
TST-000855,WFR-16,DIE-3616,EQP-104,STN-01,TT,1.2253,1.1976,46.3134,112.1847,12.7374,4.0807,0.4519,2570.9,11.9101,0.7827,0.4135,2.866,27.36,2.36,56.7046,0.13746,56.81538,25,148.34,1,PASS,NORMAL
TST-000856,WFR-17,DIE-4329,EQP-104,STN-01,FS,1.1982,1.1782,44.1316,126.2369,12.0447,4.0813,0.4495,2521.48,13.0969,0.8282,0.3914,1.9386,26.11,1.11,55.6919,0.15126,55.86435,25,150.2,1,PASS,NORMAL
