test_id,wafer_id,die_id,equipment_id,test_station,process_corner,supply_voltage,output_voltage,current,leakage_current,resistance,capacitance,threshold_voltage,frequency,propagation_delay,setup_time,hold_time,timing_margin,temperature,thermal_delta,dynamic_power,static_power,total_power,ambient_temperature,test_duration,test_cycle,result,defect_type
TST-035824,WFR-025,DIE-1913,EQP-102,STN-01,SS,1.1961,1.1674,42.9772,127.3667,12.3438,4.2162,0.46,2363.67,13.5933,0.834,0.3954,2.4955,26.48,1.48,54.4893,0.15234,54.60107,25,139.67,2,PASS,NORMAL
TST-035825,WFR-026,DIE-2626,EQP-102,STN-01,TT,1.1865,1.1582,43.2783,143.7587,12.5288,3.8814,0.4532,2413.97,12.6576,0.8359,0.4142,3.0767,26.94,1.94,52.4263,0.17057,52.53267,25,144.8,2,PASS,NORMAL
TST-035826,WFR-027,DIE-3339,EQP-105,STN-02,FF,1.2149,1.1962,47.3707,158.5899,12.3025,4.212,0.4253,2799.5,11.0192,0.8929,0.4155,2.3762,28.71,3.71,61.5957,0.19267,61.74999,25,153.13,1,PASS,NORMAL
TST-035827,WFR-028,DIE-4002,EQP-105,STN-03,FS,1.2143,1.1988,44.5602,113.0106,12.4021,4.1556,0.4438,2602.29,12.1491,0.8773,0.4444,2.3447,26.86,1.86,56.6538,0.13723,56.76078,25,146.16,5,PASS,NORMAL
TST-035828,WFR-029,DIE-4715,EQP-104,STN-02,SF,1.185,1.1698,44.272,137.8744,11.5414,4.3848,0.4146,2646.49,12.1637,0.8604,0.4151,2.0903,27.68,2.68,49.4213,0.16338,49.55897,25,151.45,2,PASS,NORMAL
TST-035829,WFR-030,DIE-0428,EQP-104,STN-01,TT,1.1966,1.1812,45.7573,134.0921,12.4506,4.2147,0.4613,2471.6,13.1717,0.8073,0.4222,2.2048,28.41,3.41,54.427,0.16045,54.51484,25,144.49,2,PASS,NORMAL
TST-035830,WFR-031,DIE-1141,EQP-105,STN-03,TT,1.1969,1.1761,49.1066,142.8561,12.2232,4.1216,0.4733,2446.02,12.9038,0.8313,0.4292,2.618,27.22,2.22,56.5633,0.17098,56.77484,25,148.9,3,PASS,NORMAL
TST-035831,WFR-032,DIE-1804,EQP-104,STN-02,FF,1.1894,1.1716,43.9265,156.5965,12.3374,4.2215,0.4357,2683.5,12.201,0.857,0.4029,1.8479,26.76,1.76,52.7558,0.18626,52.99095,25,153.2,3,PASS,NORMAL
TST-035832,WFR-033,DIE-2517,EQP-104,STN-03,TT,1.0391,1.0258,47.7187,100.644,11.9347,4.1449,0.4496,2317.86,13.5802,0.8662,0.4291,2.8109,26.89,1.89,55.4224,0.10458,55.56552,25,145.3,4,FAIL,LOW_VOLTAGE
TST-035833,WFR-034,DIE-3230,EQP-103,STN-01,SS,1.1822,1.1603,42.7263,137.0977,12.1334,4.3834,0.4743,2294.97,13.5744,0.9421,0.4279,2.9129,26.76,1.76,50.9865,0.16208,51.16204,25,144.9,5,PASS,NORMAL
TST-035834,WFR-035,DIE-3943,EQP-101,STN-02,SF,1.1792,1.169,44.5724,125.0348,12.5039,4.2056,0.4562,2395.26,13.4903,0.8582,0.4431,2.3511,27.79,2.79,48.8418,0.14744,48.9496,25,145.54,4,PASS,NORMAL
TST-035835,WFR-036,DIE-4606,EQP-102,STN-02,FS,1.2129,1.1873,47.2423,126.7094,12.9688,4.1463,0.4343,2644.01,12.2466,0.8502,0.4375,2.0317,26.41,1.41,57.6249,0.15369,57.73852,25,145.84,3,PASS,NORMAL
TST-035836,WFR-037,DIE-0319,EQP-103,STN-03,SS,1.2096,1.1904,46.3015,147.766,12.6924,4.1586,0.4619,2369.59,12.8452,0.8743,0.4241,3.1611,26.93,1.93,55.6809,0.17874,55.82262,25,149.34,5,PASS,NORMAL
TST-035837,WFR-038,DIE-1032,EQP-104,STN-03,SF,1.2028,1.1781,44.6215,129.3361,12.2598,4.3169,0.4676,2442.93,12.8295,0.8544,0.4263,2.6899,27.74,2.74,54.9866,0.15557,55.1015,25,147.54,4,PASS,NORMAL
TST-035838,WFR-039,DIE-1745,EQP-102,STN-04,FS,1.2136,1.1868,46.8037,134.0463,12.3931,4.3033,0.4335,2660.73,12.4234,0.8905,0.4034,1.7196,28.23,3.23,56.9224,0.16268,57.0762,25,146.83,2,PASS,NORMAL
TST-035839,WFR-040,DIE-2408,EQP-103,STN-03,TT,1.2054,1.1804,44.0501,124.541,12.3236,3.9942,0.4577,2452.28,12.4761,0.8441,0.4306,2.9912,25.61,0.61,58.2878,0.15012,58.35171,25,143.57,5,PASS,NORMAL
TST-035840,WFR-041,DIE-3121,EQP-101,STN-04,FF,1.1925,1.1719,45.8706,183.5801,12.0185,4.2901,0.4576,2615.73,11.9179,0.834,0.4363,2.5402,28.21,3.21,50.5889,0.21892,50.71979,25,153.3,2,PASS,NORMAL
TST-035841,WFR-042,DIE-3834,EQP-103,STN-03,SF,1.0964,1.0741,44.302,129.901,11.9976,4.2443,0.4624,2281.58,13.4189,0.836,0.437,3.2768,26.79,1.79,53.3625,0.14242,53.47541,25,142.32,5,FAIL,LOW_VOLTAGE
TST-035842,WFR-043,DIE-4547,EQP-102,STN-01,SS,1.2075,1.1922,45.1452,147.419,12.7296,4.2504,0.4709,2381.38,13.8368,0.8597,0.4357,2.1005,27.8,2.8,57.7579,0.17801,57.96482,25,151.93,2,PASS,NORMAL
TST-035843,WFR-044,DIE-0210,EQP-101,STN-02,SS,1.2114,1.1879,45.7499,163.3273,14.6898,4.8332,0.559,2045.74,15.0457,0.8349,0.4018,3.6722,27.73,2.73,56.2216,0.19785,56.45327,25,149.79,5,FAIL,PROCESS_VARIATION
TST-035844,WFR-045,DIE-0923,EQP-102,STN-01,SS,1.1874,1.1687,44.5023,136.8721,11.6193,4.1302,0.4859,2244.92,13.5579,0.8389,0.4149,3.4212,28.43,3.43,52.9487,0.16252,53.02526,25,145.99,4,PASS,NORMAL
TST-035845,WFR-046,DIE-1636,EQP-103,STN-04,TT,1.1935,1.1769,44.4221,149.7956,12.4638,4.2972,0.454,2374.23,13.1136,0.844,0.4337,2.89,28.38,3.38,54.7801,0.17878,54.94837,25,151.82,3,PASS,NORMAL
TST-035846,WFR-047,DIE-2349,EQP-101,STN-04,SF,1.1975,1.1855,46.9642,135.7626,12.1922,4.3843,0.4497,2462.9,12.475,0.8475,0.4128,2.9185,28,3,56.529,0.16258,56.65953,25,154.58,1,PASS,NORMAL
TST-035847,WFR-048,DIE-3012,EQP-105,STN-04,TT,1.1984,1.1858,45.6432,131.1234,13.0086,4.1848,0.4445,2628.35,11.9579,0.8434,0.4215,2.4174,25.66,0.66,55.39,0.15714,55.64219,25,143.6,5,PASS,NORMAL
TST-035848,WFR-049,DIE-3725,EQP-101,STN-01,TT,1.1822,1.1683,44.0175,163.6747,12.5146,4.1074,0.4679,2301.97,13.2672,0.9315,0.4326,3.1777,28.74,3.74,50.5193,0.1935,50.7364,25,140.44,3,PASS,NORMAL
TST-035849,WFR-050,DIE-4438,EQP-105,STN-02,SS,1.2024,1.1847,43.4671,134.4688,13.0628,4.2762,0.461,2403.99,12.8286,0.8515,0.4366,2.9589,26.89,1.89,54.2328,0.16169,54.39866,25,156.26,4,PASS,NORMAL
TST-035850,WFR-051,DIE-0101,EQP-104,STN-01,SS,1.1851,1.1666,42.9287,152.3413,12.127,4.3533,0.4671,2253.37,15.0503,0.8506,0.393,1.4292,27.65,2.65,54.7472,0.18054,54.93301,25,147.74,3,FAIL,TIMING_FAILURE
TST-035851,WFR-052,DIE-0814,EQP-105,STN-04,FF,1.1805,1.1732,46.7039,136.9168,12.7325,3.8038,0.4542,2580.14,11.7818,0.8835,0.4152,2.8377,28.48,3.48,55.4447,0.16163,55.62434,25,146.58,4,PASS,NORMAL
TST-035852,WFR-053,DIE-1527,EQP-103,STN-02,TT,1.204,1.1766,44.0877,160.3786,13.171,4.5242,0.4578,2527.68,12.4688,0.8868,0.4072,2.4692,28.2,3.2,53.9626,0.1931,54.11452,25,151.65,1,PASS,NORMAL
TST-035853,WFR-054,DIE-2240,EQP-104,STN-01,TT,1.1948,1.1696,45.4865,136.5248,12.6432,3.9548,0.4407,2548,12.1385,0.842,0.4343,2.7181,27.27,2.27,53.2769,0.16312,53.47937,25,149.72,2,PASS,NORMAL
TST-035854,WFR-055,DIE-2903,EQP-105,STN-04,FS,1.1432,1.1204,42.7589,121.5706,13.1188,4.4661,0.4636,2297.84,13.699,0.8543,0.4044,2.8544,27.59,2.59,52.1688,0.13898,52.28619,25,148.8,2,FAIL,LOW_VOLTAGE
TST-035855,WFR-056,DIE-3616,EQP-103,STN-01,FS,1.1886,1.168,44.5252,128.1475,12.3874,4.1869,0.4548,2419.85,13.0794,0.8357,0.4229,2.6149,27.04,2.04,56.793,0.15232,56.89021,25,160.53,1,PASS,NORMAL
TST-035856,WFR-057,DIE-4329,EQP-104,STN-04,SS,1.1843,1.1658,42.8286,118.9039,11.5853,4.2098,0.4614,2131.63,17.1045,1.0004,0.4082,-0.7551,28.45,3.45,49.8265,0.14082,49.99028,25,157.06,1,FAIL,TIMING_FAILURE
TST-035857,WFR-058,DIE-5042,EQP-103,STN-03,FF,1.1999,1.1787,45.3802,157.8426,12.6646,4.3434,0.448,2661.06,11.7034,0.8236,0.4363,2.5046,28.3,3.3,56.624,0.1894,56.76006,25,150.48,5,PASS,NORMAL
TST-035858,WFR-059,DIE-0705,EQP-101,STN-01,TT,1.2145,1.1936,43.0207,121.018,13,4.2754,0.4576,2461.23,11.6812,0.8563,0.4173,3.7145,28.5,3.5,57.077,0.14698,57.17184,25,148.34,4,PASS,NORMAL
TST-035859,WFR-060,DIE-1418,EQP-104,STN-02,FS,1.1732,1.164,42.148,151.5366,13.3662,4.1512,0.4539,2436.81,12.8521,0.8776,0.4569,2.6852,26.61,1.61,54.0339,0.17778,54.17754,25,145.88,1,PASS,NORMAL
TST-035860,WFR-061,DIE-2131,EQP-101,STN-03,SF,1.1763,1.1458,42.9255,114.1672,12.8483,4.1522,0.4334,2492.82,12.6411,0.8698,0.4141,2.5352,27.97,2.97,51.6176,0.13429,51.67936,25,144.8,4,PASS,NORMAL
TST-035861,WFR-062,DIE-2844,EQP-104,STN-02,FF,1.211,1.1936,45.5979,174.4277,12.2448,4.5247,0.4522,2692.14,11.6877,0.7874,0.4185,2.383,27.11,2.11,53.3279,0.21123,53.61318,25,147.07,4,PASS,NORMAL
TST-035862,WFR-063,DIE-3507,EQP-101,STN-02,SF,1.1933,1.1724,43.7823,171.5512,12.598,4.2376,0.4372,2375.57,15.8559,0.9692,0.406,-1.6561,27.25,2.25,54.2596,0.20471,54.44634,25,148.87,4,FAIL,TIMING_FAILURE
TST-035863,WFR-064,DIE-4220,EQP-102,STN-01,SS,1.2128,1.203,45.2221,111.6349,12.1037,4.234,0.4403,2474.43,11.0841,0.851,0.414,4.2302,28.81,3.81,57.6632,0.13539,57.73233,25,151.89,5,PASS,NORMAL
TST-035864,WFR-065,DIE-4933,EQP-105,STN-04,SS,1.1934,1.1842,46.108,111.76,11.9909,4.1779,0.4534,2408.78,12.9482,0.8681,0.4301,2.7896,29.2,4.2,54.2526,0.13337,54.39496,25,152.93,1,PASS,NORMAL
TST-035865,WFR-066,DIE-0646,EQP-103,STN-03,FF,1.197,1.1819,46.7932,146.687,13.9844,4.4592,0.4865,2399.83,12.2957,0.8232,0.4187,3.5489,28.15,3.15,48.6724,0.17558,48.94128,25,149.8,4,FAIL,PROCESS_VARIATION
TST-035866,WFR-067,DIE-1309,EQP-103,STN-04,FF,1.2259,1.2124,44.9104,155.9106,12.0025,4.3156,0.4469,2721.37,11.2314,0.7935,0.4477,2.6736,27.56,2.56,59.8358,0.19113,60.05309,25,151.49,3,PASS,NORMAL
TST-035867,WFR-068,DIE-2022,EQP-105,STN-04,TT,1.2071,1.171,45.4938,132.1148,12.2139,4.2143,0.4212,2612.45,11.6241,0.8627,0.4325,2.8245,28.26,3.26,53.0664,0.15948,53.25001,25,144.54,2,PASS,NORMAL
TST-035868,WFR-069,DIE-2735,EQP-102,STN-04,TT,1.21,1.1883,46.0454,142.3897,13.0144,4.1091,0.4731,2458.88,12.3546,0.8537,0.4205,3.0593,28.04,3.04,58.8672,0.17229,59.09975,25,155.04,3,PASS,NORMAL
TST-035869,WFR-070,DIE-3448,EQP-103,STN-03,TT,1.2246,1.2089,45.8754,92.9245,12.7596,4.2816,0.4505,2626.96,12.0378,0.8786,0.4072,2.3103,26.58,1.58,59.7264,0.1138,59.85218,25,152.1,3,PASS,NORMAL
TST-035870,WFR-071,DIE-4111,EQP-105,STN-03,FF,1.1884,1.1753,45.0213,153.4134,12.6909,4.2528,0.4352,2691.26,11.149,0.8473,0.4186,2.8666,27.14,2.14,52.1123,0.18232,52.19921,25,146.72,3,PASS,NORMAL
TST-035871,WFR-072,DIE-4824,EQP-102,STN-03,SF,1.2145,1.2002,49.5443,144.4804,12.4919,4.1021,0.4342,2608.89,11.9116,0.8689,0.4325,2.5517,30.27,5.27,52.8262,0.17547,52.87237,25,148.15,4,FAIL,HIGH_LEAKAGE
TST-035872,WFR-073,DIE-0537,EQP-105,STN-03,SS,1.193,1.1712,45.1409,115.8716,13.0393,4.243,0.4423,2409.51,12.58,0.8054,0.4337,3.2155,27.14,2.14,51.9457,0.13823,52.04783,25,147.06,4,PASS,NORMAL
TST-035873,WFR-074,DIE-1250,EQP-105,STN-03,FS,1.1809,1.157,41.7393,119.7769,13.0187,4.1226,0.4456,2503.18,12.9302,0.8744,0.41,2.1751,27.11,2.11,50.5573,0.14144,50.78211,25,142.78,3,PASS,NORMAL
TST-035874,WFR-075,DIE-1913,EQP-104,STN-01,TT,1.2121,1.1891,45.6688,130.0562,12.856,4.2527,0.4678,2484.63,13.052,0.842,0.4356,2.205,27.84,2.84,54.8851,0.15764,55.04759,25,151.93,4,PASS,NORMAL
TST-035875,WFR-076,DIE-2626,EQP-105,STN-03,SS,1.1949,1.1719,48.2171,248.7314,12.188,4.2679,0.4682,2378.1,13.4758,0.8358,0.4346,2.5086,34.57,9.57,53.5715,0.29721,53.86586,25,149.88,1,FAIL,HIGH_LEAKAGE
TST-035876,WFR-077,DIE-3339,EQP-105,STN-01,SF,1.2259,1.2057,45.8083,122.6998,12.4973,4.3432,0.4265,2709.62,11.2101,0.823,0.4184,2.7291,29.51,4.51,55.1177,0.15042,55.29403,25,150.66,1,PASS,NORMAL
TST-035877,WFR-078,DIE-4002,EQP-103,STN-02,SS,1.1883,1.1651,44.6894,133.6208,11.6932,4.1364,0.4786,2289.5,13.6981,0.8666,0.4296,2.9064,28.55,3.55,52.5405,0.15878,52.75371,25,147.92,2,PASS,NORMAL
TST-035878,WFR-079,DIE-4715,EQP-104,STN-01,FF,1.2035,1.1802,44.6378,139.6346,13.108,4.2306,0.4297,2707.09,11.2352,0.8573,0.4048,2.6835,26.87,1.87,51.9414,0.16805,52.12028,25,146.19,3,PASS,NORMAL
TST-035879,WFR-080,DIE-0428,EQP-103,STN-02,FS,1.1958,1.1731,44.9936,117.9286,12.1332,4.1684,0.4486,2551.09,12.7313,0.8487,0.4335,2.0996,28.18,3.18,57.7471,0.14102,57.90122,25,148.76,3,PASS,NORMAL
TST-035880,WFR-081,DIE-1141,EQP-105,STN-02,FS,1.1745,1.1524,46.0717,135.9702,12.5481,4.1888,0.4318,2419.28,12.5131,0.7963,0.4313,3.2244,28.19,3.19,52.7636,0.1597,52.99449,25,146.29,3,PASS,NORMAL
TST-035881,WFR-082,DIE-1804,EQP-101,STN-02,TT,1.1976,1.1796,44.9584,117.778,12.7991,4.1564,0.4142,2641.72,11.8175,0.899,0.4102,2.4252,27.3,2.3,47.1552,0.14105,47.25767,25,153.53,4,PASS,NORMAL
TST-035882,WFR-083,DIE-2517,EQP-105,STN-03,TT,1.1979,1.176,44.7293,162.2529,13.0596,4.3188,0.4378,2574.17,12.2168,0.8521,0.4239,2.4701,27.07,2.07,51.3353,0.19436,51.52111,25,148.63,2,PASS,NORMAL
TST-035883,WFR-084,DIE-3230,EQP-101,STN-02,SF,1.1965,1.1741,49.5191,111.0081,12.8367,4.4525,0.4513,2449.09,12.6512,0.8245,0.4195,2.8569,27.42,2.42,52.4157,0.13282,52.5989,25,151.08,5,PASS,NORMAL
TST-035884,WFR-085,DIE-3943,EQP-103,STN-04,FF,1.1892,1.1779,48.1056,169.8935,12.5884,4.1656,0.4622,2510.59,11.9658,0.8952,0.3991,3.0715,28.81,3.81,54.445,0.20204,54.67649,25,159,5,PASS,NORMAL
TST-035885,WFR-086,DIE-4606,EQP-105,STN-03,FS,1.2171,1.1974,43.79,151.6145,12.5368,4.0621,0.4629,2499.52,12.8179,0.8751,0.4161,2.3101,27.57,2.57,55.8521,0.18453,56.05856,25,146.63,1,PASS,NORMAL
TST-035886,WFR-087,DIE-0319,EQP-104,STN-01,TT,1.1862,1.1718,46.1155,84.5907,12.553,4.2793,0.4502,2450.73,12.3885,0.8767,0.4228,3.0565,30.63,5.63,54.6987,0.10034,54.82813,25,149.83,2,FAIL,THERMAL_ANOMALY
TST-035887,WFR-088,DIE-1032,EQP-104,STN-04,SF,1.2055,1.1855,44.5071,137.3822,12.2992,4.2515,0.4656,2485.34,12.2073,0.8096,0.4132,3.0775,26.09,1.09,57.2119,0.16561,57.3318,25,152.13,1,PASS,NORMAL
TST-035888,WFR-089,DIE-1745,EQP-101,STN-02,TT,1.198,1.1885,44.2058,144.4295,12.7479,4.2417,0.456,2390.01,13.0231,0.8745,0.4256,2.8387,27.27,2.27,49.7872,0.17303,49.95493,25,154.31,1,PASS,NORMAL
TST-035889,WFR-090,DIE-2408,EQP-102,STN-01,SF,1.1883,1.1626,44.1974,116.9587,12.5762,4.376,0.4478,2454.02,13.239,0.8236,0.3944,2.2372,27.9,2.9,50.5083,0.13898,50.59616,25,156.05,2,PASS,NORMAL
TST-035890,WFR-091,DIE-3121,EQP-104,STN-01,SS,1.2129,1.1975,46.8721,146.6217,11.8205,4.1126,0.467,2393.65,13.4224,0.8772,0.4117,2.4113,27.81,2.81,54.9554,0.17784,55.182,25,151.19,1,PASS,NORMAL
TST-035891,WFR-092,DIE-3834,EQP-105,STN-03,SF,1.2031,1.1859,44.8056,125.2144,12.4033,4.1814,0.4344,2374.78,13.9917,0.9635,0.4079,0.5429,27.67,2.67,56.0753,0.15065,56.20722,25,152.83,3,FAIL,TIMING_FAILURE
TST-035892,WFR-093,DIE-4547,EQP-104,STN-02,SS,1.1899,1.1715,46.4674,145.1746,11.9511,4.3203,0.4697,2404,13.6744,0.8558,0.4227,2.1087,27.31,2.31,54.1392,0.17274,54.32483,25,148.64,3,PASS,NORMAL
TST-035893,WFR-094,DIE-0210,EQP-104,STN-04,FS,1.1943,1.1679,45.5662,120.8195,13.0099,3.9555,0.4371,2528.82,12.5998,0.8097,0.4395,2.4082,26.88,1.88,53.3381,0.14429,53.43042,25,156.27,4,PASS,NORMAL
TST-035894,WFR-095,DIE-0923,EQP-104,STN-02,TT,1.2249,1.2013,45.8307,138.2579,12.1439,4.1805,0.4357,2751.69,11.9051,0.8643,0.428,1.7671,27.16,2.16,54.2092,0.16935,54.33601,25,141.19,5,PASS,NORMAL
TST-035895,WFR-096,DIE-1636,EQP-105,STN-03,SF,1.1827,1.1644,45.1969,159.4515,12.0395,4.3712,0.4722,2327.93,12.9326,0.8196,0.4371,3.4304,28.62,3.62,52.5921,0.18858,52.73882,25,149.81,3,PASS,NORMAL
TST-035896,WFR-097,DIE-2349,EQP-101,STN-04,SF,1.1918,1.1758,43.5547,112.2185,12.7149,4.2141,0.4464,2448.09,12.3717,0.8735,0.4198,3.0941,27.45,2.45,51.1346,0.13374,51.3019,25,147.82,1,PASS,NORMAL
TST-035897,WFR-098,DIE-3012,EQP-101,STN-01,SF,1.2379,1.218,43.3611,122.814,12.384,4.1913,0.429,2728.67,11.1565,0.9016,0.4005,2.6011,26.81,1.81,58.1767,0.15203,58.31642,25,154.71,3,PASS,NORMAL
TST-035898,WFR-099,DIE-3725,EQP-102,STN-03,FF,1.1875,1.1689,44.1782,144.6298,12.7472,4.1036,0.4382,2687.32,11.2307,0.8925,0.4414,2.7615,28.2,3.2,50.6939,0.17175,50.84469,25,154.35,5,PASS,NORMAL
TST-035899,WFR-100,DIE-4438,EQP-103,STN-04,SF,1.1728,1.1519,44.3487,152.5665,11.868,4.3925,0.4454,2397,13.1321,0.8603,0.4088,2.6951,28.69,3.69,51.6276,0.17893,51.78249,25,151.88,1,PASS,NORMAL
TST-035900,WFR-001,DIE-0101,EQP-105,STN-02,SS,1.2195,1.196,46.7049,139.0063,12.1599,4.3141,0.4563,2456.67,12.6709,0.8688,0.4098,2.7425,28.29,3.29,51.9227,0.16952,52.02019,25,148.69,2,PASS,NORMAL
TST-035901,WFR-002,DIE-0814,EQP-102,STN-01,SS,1.1898,1.1749,47.1083,117.1916,12.4539,4.3484,0.4696,2300.92,13.6782,0.8121,0.4446,2.8941,27.02,2.02,51.0222,0.13943,51.13443,25,144.47,2,PASS,NORMAL
TST-035902,WFR-003,DIE-1527,EQP-101,STN-04,SS,1.196,1.1824,42.3675,122.4751,13.5978,4.693,0.5328,2026.72,14.892,0.8776,0.3986,3.9667,27.06,2.06,56.2248,0.14648,56.4115,25,151.1,5,FAIL,PROCESS_VARIATION
TST-035903,WFR-004,DIE-2240,EQP-105,STN-02,SF,1.2056,1.1915,45.1836,121.0852,12.6416,4.218,0.463,2422.56,12.8673,0.8113,0.4277,2.8329,27.95,2.95,49.4204,0.14598,49.58508,25,146.44,3,PASS,NORMAL
TST-035904,WFR-005,DIE-2903,EQP-104,STN-01,TT,1.1925,1.1773,46.9578,146.2737,12.4859,4.1744,0.4544,2489.99,13.0217,0.8691,0.4222,2.1735,28.77,3.77,58.3129,0.17443,58.49823,25,145.79,4,PASS,NORMAL
TST-035905,WFR-006,DIE-3616,EQP-101,STN-03,SF,1.2002,1.1874,42.0444,103.1756,12.359,4.3267,0.4552,2431.57,12.5319,0.887,0.4077,3.0314,26.73,1.73,53.3234,0.12383,53.45431,25,150.58,2,PASS,NORMAL
TST-035906,WFR-007,DIE-4329,EQP-102,STN-04,SF,1.1739,1.1542,43.9256,133.5649,11.6726,4.3542,0.4459,2444.06,12.718,0.8764,0.4218,2.7718,27.98,2.98,55.6104,0.15679,55.7648,25,149.75,1,FAIL,LOW_VOLTAGE
TST-035907,WFR-008,DIE-5042,EQP-102,STN-01,FS,1.1835,1.1603,44.6419,148.0299,12.624,3.9975,0.4302,2513.07,12.3316,0.8425,0.4449,2.7427,27.69,2.69,48.4162,0.17519,48.56067,25,149.73,5,PASS,NORMAL
TST-035908,WFR-009,DIE-0705,EQP-104,STN-01,TT,1.1917,1.1688,45.4163,126.3015,12.4291,4.1349,0.4585,2495.22,13.1062,0.8112,0.4268,2.1133,26.84,1.84,54.1891,0.15051,54.33306,25,149.12,3,PASS,NORMAL
TST-035909,WFR-010,DIE-1418,EQP-105,STN-01,SS,1.1738,1.1464,42.805,152.1174,13.034,4.2005,0.4752,2183.99,14.1699,0.8563,0.4392,3.2889,28.46,3.46,53.5298,0.17856,53.70288,25,140.85,3,PASS,NORMAL
TST-035910,WFR-011,DIE-2131,EQP-102,STN-04,SF,1.2042,1.1829,46.1536,140.8304,12.0751,4.1546,0.4722,2418.5,12.857,0.8401,0.4261,2.8421,29.02,4.02,52.2252,0.16959,52.33382,25,145.21,3,PASS,NORMAL
TST-035911,WFR-012,DIE-2844,EQP-105,STN-04,FS,1.1858,1.1615,44.9508,144.4052,12.796,4.1197,0.4448,2494.03,12.6552,0.8396,0.4041,2.5435,27.18,2.18,53.798,0.17124,53.99766,25,161.44,4,PASS,NORMAL
TST-035912,WFR-013,DIE-3507,EQP-103,STN-03,SF,1.2041,1.1827,46.3022,124.732,11.9118,4.1664,0.4192,2624.33,11.7511,0.8739,0.3945,2.617,27.17,2.17,50.54,0.15019,50.68236,25,157.13,1,PASS,NORMAL
TST-035913,WFR-014,DIE-4220,EQP-104,STN-02,SS,1.1888,1.1805,50.4606,311.6486,12.5212,4.0744,0.4665,2290.06,13.495,0.7827,0.4116,3.1891,40.24,15.24,48.6454,0.37049,48.90233,25,148.12,1,FAIL,HIGH_LEAKAGE
TST-035914,WFR-015,DIE-4933,EQP-105,STN-04,SS,1.1857,1.1672,44.1185,149.5015,12.6646,4.2824,0.4651,2344.4,13.5384,0.8098,0.3983,2.7137,28.25,3.25,51.4549,0.17726,51.64313,25,149.12,1,PASS,NORMAL
TST-035915,WFR-016,DIE-0646,EQP-103,STN-03,TT,1.1931,1.1829,42.6138,141.3363,12.4166,4.2373,0.4471,2504.11,12.8553,0.8425,0.4094,2.2759,28.91,3.91,56.1648,0.16863,56.2776,25,153.46,2,PASS,NORMAL
TST-035916,WFR-017,DIE-1309,EQP-104,STN-01,SS,1.2031,1.183,42.9377,164.2465,12.5022,4.1558,0.4514,2353.15,12.9231,0.8336,0.4095,3.2418,28.22,3.22,53.6941,0.1976,53.82749,25,154.82,2,PASS,NORMAL
TST-035917,WFR-018,DIE-2022,EQP-101,STN-04,FF,1.1886,1.1709,44.5322,122.8922,12.1218,4.2919,0.4498,2586.41,12.1843,0.8712,0.4182,2.41,27.24,2.24,55.5495,0.14607,55.75922,25,152.94,4,PASS,NORMAL
TST-035918,WFR-019,DIE-2735,EQP-101,STN-04,FF,1.1852,1.1566,43.7177,125.9024,12.0134,4.0708,0.4415,2565.27,12.424,0.8736,0.409,2.2953,29.44,4.44,60.1422,0.14922,60.28505,25,156.43,1,PASS,NORMAL
TST-035919,WFR-020,DIE-3448,EQP-104,STN-01,SF,1.208,1.1906,46.7051,143.0602,12.6056,4.2272,0.4425,2495.46,11.8712,0.8421,0.4055,3.3158,27.97,2.97,56.4786,0.17282,56.62377,25,152.11,3,PASS,NORMAL
TST-035920,WFR-021,DIE-4111,EQP-104,STN-02,FF,1.1911,1.1744,44.8241,129.9007,12.5236,4.1583,0.4493,2590.34,11.3562,0.94,0.4028,3.1458,28.48,3.48,50.1947,0.15472,50.4049,25,150.02,5,PASS,NORMAL
TST-035921,WFR-022,DIE-4824,EQP-102,STN-01,FF,1.1749,1.1571,45.2925,144.7092,12.4042,4.2641,0.4569,2442.48,12.2749,0.8287,0.4209,3.2732,27.72,2.72,53.1507,0.17002,53.32727,25,155.33,4,PASS,NORMAL
TST-035922,WFR-023,DIE-0537,EQP-102,STN-02,FS,1.2098,1.1875,43.8438,125.9998,11.8983,4.2339,0.4472,2500.48,11.7695,0.8852,0.3944,3.3422,28.36,3.36,53.3579,0.15243,53.5989,25,143.42,1,PASS,NORMAL
TST-035923,WFR-024,DIE-1250,EQP-104,STN-02,SF,1.1875,1.1643,44.6576,118.2467,12.3409,4.1581,0.4364,2487.03,12.5625,0.8674,0.4189,2.6535,26.58,1.58,50.2807,0.14042,50.44557,25,155.46,5,PASS,NORMAL
TST-035924,WFR-025,DIE-1913,EQP-104,STN-01,FS,1.1917,1.1726,47.5165,137.7749,12.4025,4.236,0.4556,2477.34,12.4881,0.8469,0.426,2.8114,27.57,2.57,50.7141,0.16419,50.92734,25,153.68,4,PASS,NORMAL
TST-035925,WFR-026,DIE-2626,EQP-101,STN-04,SF,1.1809,1.1637,43.3636,126.0794,12.3142,4.0918,0.4553,2404.47,12.6864,0.8335,0.4152,3.1158,27.55,2.55,49.5433,0.14889,49.76541,25,144.77,2,PASS,NORMAL
TST-035926,WFR-027,DIE-3339,EQP-105,STN-04,FS,1.2007,1.1832,45.1835,161.6663,12.616,4.3597,0.4554,2509.54,13.4355,0.8087,0.4175,1.695,26.95,1.95,55.2439,0.19411,55.4384,25,148.66,5,PASS,NORMAL
