test_id,wafer_id,die_id,equipment_id,test_station,process_corner,supply_voltage,output_voltage,current,leakage_current,resistance,capacitance,threshold_voltage,frequency,propagation_delay,setup_time,hold_time,timing_margin,temperature,thermal_delta,dynamic_power,static_power,total_power,ambient_temperature,test_duration,test_cycle,result,defect_type
TST-000746,WFR-07,DIE-2349,EQP-101,STN-04,TT,1.2153,1.2006,49.3321,111.1564,12.6793,4.2144,0.4618,2516.07,12.5769,0.8909,0.3999,2.43,27.71,2.71,56.7492,0.13509,56.89403,25,151.56,4,PASS,NORMAL
TST-000747,WFR-08,DIE-3012,EQP-101,STN-02,FS,1.19,1.1805,44.2025,153.4317,12.3151,4.2476,0.4386,2521.11,12.259,0.843,0.4298,2.764,26.96,1.96,54.1347,0.18258,54.33953,25,153.29,1,PASS,NORMAL
TST-000748,WFR-09,DIE-3725,EQP-104,STN-01,SF,1.2099,1.1945,44.15,126.1236,13.2108,4.2999,0.4353,2586.36,12.9237,0.8531,0.4,1.689,28.1,3.1,56.7314,0.1526,56.93187,25,141.09,1,PASS,NORMAL
TST-000749,WFR-10,DIE-4438,EQP-103,STN-01,SF,1.2145,1.1926,43.383,131.1332,12.1501,4.2004,0.4481,2534.57,11.7257,0.8475,0.4077,3.2086,26.88,1.88,55.9914,0.15926,56.19035,25,151.32,4,PASS,NORMAL
TST-000750,WFR-11,DIE-0101,EQP-102,STN-04,FF,1.2177,1.2,49.3495,99.2727,12.6515,4.0063,0.438,2799.34,11.2096,0.8783,0.414,2.2012,31,6,79.8602,0.12088,79.95319,25,150.22,3,FAIL,POWER_ANOMALY
TST-000751,WFR-12,DIE-0814,EQP-101,STN-02,SF,1.1737,1.1605,41.0963,160.0267,12.4048,4.1243,0.464,2387.69,12.9227,0.8114,0.405,3.0185,27.95,2.95,52.5566,0.18782,52.78624,25,152.5,3,PASS,NORMAL
TST-000752,WFR-13,DIE-1527,EQP-102,STN-02,SF,1.1995,1.178,45.4335,148.1134,13.4961,4.3917,0.4552,2474.1,12.2411,0.7779,0.419,3.1485,28.64,3.64,52.4241,0.17766,52.64613,25,149.55,2,PASS,NORMAL
TST-000753,WFR-14,DIE-2240,EQP-102,STN-02,TT,1.2005,1.1808,45.2962,115.0767,12.45,4.2844,0.4518,2508.45,12.3068,0.8578,0.426,2.7815,28.15,3.15,53.1481,0.13815,53.29404,25,148.98,4,PASS,NORMAL
TST-000754,WFR-15,DIE-2903,EQP-103,STN-02,SF,1.2141,1.1977,45.0182,142.3651,13.1078,4.0241,0.432,2620.7,11.4804,0.8669,0.4103,2.9158,27.74,2.74,53.8543,0.17285,54.0325,25,151.5,1,PASS,NORMAL
TST-000755,WFR-16,DIE-3616,EQP-104,STN-01,SS,1.168,1.1525,43.356,137.3054,12.2915,4.059,0.4624,2285.14,13.6855,0.8364,0.4054,2.9825,27.47,2.47,51.7167,0.16037,51.87247,25,150.78,1,PASS,NORMAL
TST-000756,WFR-17,DIE-4329,EQP-101,STN-03,SF,1.2133,1.1828,45.4343,154.8346,12.4818,4.2766,0.4509,2599.69,12.0044,0.8664,0.4234,2.5156,28.04,3.04,50.8102,0.18786,51.01314,25,149.28,5,PASS,NORMAL
TST-000757,WFR-18,DIE-5042,EQP-105,STN-03,TT,1.2101,1.1891,45.9031,147.7178,12.7904,3.9577,0.4732,2457.62,13.025,0.8741,0.3895,2.3768,28.41,3.41,51.4646,0.17875,51.55412,25,144.89,3,PASS,NORMAL
TST-000758,WFR-19,DIE-0705,EQP-101,STN-03,FF,1.2034,1.1786,43.3568,160.7571,12.3079,4.1501,0.4482,2614.32,12.4917,0.8513,0.4099,1.9573,26.1,1.1,54.5935,0.19346,54.76247,25,159.53,5,PASS,NORMAL
TST-000759,WFR-20,DIE-1418,EQP-102,STN-02,SS,1.2189,1.2065,47.9097,110.9356,12.5547,4.1595,0.4703,2440.73,12.847,0.8635,0.4022,2.678,28.43,3.43,58.0547,0.13522,58.12366,25,145.6,5,PASS,NORMAL
TST-000760,WFR-01,DIE-2131,EQP-102,STN-03,FS,1.205,1.1741,44.1254,128.4397,12.1822,4.2324,0.4425,2534.24,12.1695,0.836,0.426,2.7783,26.83,1.83,54.2053,0.15477,54.29108,25,150.69,5,PASS,NORMAL
TST-000761,WFR-02,DIE-2844,EQP-105,STN-01,FS,1.1969,1.1814,44.9038,108.4832,12.3791,4.2328,0.4612,2402.29,12.5432,0.84,0.4171,3.2676,28.23,3.23,51.8972,0.12984,52.09988,25,154.93,3,PASS,NORMAL
TST-000762,WFR-03,DIE-3507,EQP-103,STN-02,SF,1.2115,1.1856,45.4133,111.3528,13.1041,4.1347,0.4645,2487.58,12.4769,0.8723,0.4006,2.7307,26.87,1.87,55.808,0.1349,55.93737,25,146.29,5,PASS,NORMAL
TST-000763,WFR-04,DIE-4220,EQP-103,STN-01,SF,1.1741,1.158,44.1398,142.419,12.5166,4.1653,0.4529,2399.13,12.5675,0.8624,0.419,3.2428,27.96,2.96,51.0224,0.16721,51.2748,25,150.83,5,PASS,NORMAL
TST-000764,WFR-05,DIE-4933,EQP-105,STN-04,TT,1.1876,1.1629,44.8532,141.6053,12.9733,4.3775,0.4638,2392.85,12.5426,0.8484,0.3965,3.3255,28.44,3.44,56.0113,0.16817,56.27978,25,149.63,4,PASS,NORMAL
TST-000765,WFR-06,DIE-0646,EQP-103,STN-02,TT,1.1745,1.154,44.217,138.8492,12.6661,4.3577,0.4321,2487.02,12.8854,0.8347,0.4379,2.3634,27.22,2.22,49.833,0.16308,49.89019,25,148.78,1,PASS,NORMAL
TST-000766,WFR-07,DIE-1309,EQP-105,STN-03,FF,1.1855,1.1665,46.207,135.9787,12.2829,4.2124,0.4567,2560.3,12.3962,0.8104,0.4575,2.4166,30.22,5.22,61.2267,0.1612,61.36805,25,153.18,2,FAIL,POWER_ANOMALY
TST-000767,WFR-08,DIE-2022,EQP-101,STN-01,FF,1.1835,1.1665,45.7019,124.2354,12.3706,4.1393,0.4385,2696.99,11.9265,0.8612,0.4324,2.0436,28.6,3.6,49.0091,0.14703,49.16455,25,151.9,4,PASS,NORMAL
TST-000768,WFR-09,DIE-2735,EQP-101,STN-03,SF,1.206,1.1835,44.8929,115.6303,12.3752,4.3125,0.4487,2540.89,12.3618,0.8063,0.4393,2.5744,26.68,1.68,50.7449,0.13945,50.85209,25,155.21,4,PASS,NORMAL
TST-000769,WFR-10,DIE-3448,EQP-101,STN-04,FF,1.1706,1.149,46.3417,265.7621,12.0711,4.0574,0.4511,2472.62,12.0906,0.8155,0.4443,3.2711,32.01,7.01,51.0191,0.3111,51.29746,25,157.05,4,FAIL,HIGH_LEAKAGE
TST-000770,WFR-11,DIE-4111,EQP-103,STN-04,SS,1.2252,1.209,47.3535,132.6351,11.834,3.8551,0.4764,2400.9,13.3407,0.8312,0.4249,2.4885,26.52,1.52,55.4854,0.1625,55.69768,25,156.35,3,PASS,NORMAL
TST-000771,WFR-12,DIE-4824,EQP-105,STN-03,TT,1.1953,1.1751,43.3009,127.7276,12.1398,4.1038,0.4507,2394.13,13.7242,0.7721,0.421,2.2112,26.68,1.68,51.7527,0.15267,51.90065,25,148.42,2,PASS,NORMAL
TST-000772,WFR-13,DIE-0537,EQP-101,STN-04,TT,1.2206,1.1997,43.9448,139.5431,12.0248,4.1186,0.4371,2632.42,11.5055,0.8412,0.4221,2.8484,25.75,0.75,57.2825,0.17033,57.42288,25,150.64,4,PASS,NORMAL
TST-000773,WFR-14,DIE-1250,EQP-105,STN-02,SF,1.1884,1.1768,44.3178,128.3858,12.7352,4.2849,0.4632,2428.65,12.7421,0.8197,0.4032,2.9083,27.78,2.78,54.0381,0.15257,54.14837,25,152.28,5,PASS,NORMAL
TST-000774,WFR-15,DIE-1913,EQP-104,STN-04,SF,1.2204,1.1995,46.5436,134.8569,12.2905,4.1721,0.4283,2682.5,11.0193,0.8317,0.4119,3.0605,25.92,0.92,54.9492,0.16458,55.09267,25,152.54,2,PASS,NORMAL
TST-000775,WFR-16,DIE-2626,EQP-105,STN-01,FS,1.1775,1.1552,45.1798,108.0517,13.0549,4.1094,0.4604,2396.73,13.0589,0.8964,0.4144,2.7341,26.31,1.31,55.8113,0.12723,56.03532,25,149.3,1,PASS,NORMAL
TST-000776,WFR-17,DIE-3339,EQP-102,STN-02,SS,1.2202,1.2074,43.1861,149.2707,12.8714,4.072,0.4899,2478.87,13.6932,0.8292,0.4105,1.614,26.08,1.08,53.1176,0.18214,53.30966,25,151.4,2,PASS,NORMAL
TST-000777,WFR-18,DIE-4002,EQP-104,STN-01,FF,1.2039,1.1835,43.3228,130.1393,12.4717,4.3109,0.4503,2637.49,11.8348,0.8404,0.4078,2.4907,27.91,2.91,56.321,0.15667,56.42699,25,146.68,5,PASS,NORMAL
TST-000778,WFR-19,DIE-4715,EQP-101,STN-04,FS,1.1951,1.1893,44.1029,127.9336,12.7699,4.3439,0.4486,2420.59,14.6762,0.8919,0.4305,0.2312,27.49,2.49,60.6812,0.15289,60.85756,25,153.64,2,FAIL,TIMING_FAILURE
TST-000779,WFR-20,DIE-0428,EQP-101,STN-02,TT,1.2014,1.1872,46.508,116.1336,12.2308,4.0566,0.4561,2507.86,12.1655,0.8311,0.4089,2.9533,27.46,2.46,54.8551,0.13952,55.02815,25,150.52,3,PASS,NORMAL
TST-000780,WFR-01,DIE-1141,EQP-104,STN-02,TT,1.1985,1.1786,44.0266,131.2593,12.1447,4.0809,0.4241,2645.63,12.3056,0.8139,0.4264,1.9998,27.8,2.8,50.5201,0.15731,50.64901,25,148.12,2,PASS,NORMAL
TST-000781,WFR-02,DIE-1804,EQP-102,STN-04,SF,1.2028,1.1771,46.0563,156.2703,12.2094,4.288,0.4386,2584.49,12.2715,0.8268,0.4111,2.3786,27.58,2.58,54.6203,0.18796,54.76513,25,149.3,1,PASS,NORMAL
TST-000782,WFR-03,DIE-2517,EQP-104,STN-02,FF,1.198,1.1817,47.2593,121.1872,12.4187,4.0988,0.4486,2657.31,12.4949,0.8588,0.4222,1.6991,28.19,3.19,56.1188,0.14518,56.26996,25,151.68,2,PASS,NORMAL
TST-000783,WFR-04,DIE-3230,EQP-102,STN-02,SF,1.2045,1.1837,45.9947,137.8564,11.9814,4.2537,0.4624,2467.58,12.695,0.8538,0.4212,2.6614,29.85,4.85,52.5586,0.16605,52.73058,25,148.11,2,PASS,NORMAL
TST-000784,WFR-05,DIE-3943,EQP-105,STN-03,SS,1.1758,1.1535,43.3368,137.1155,12.3977,4.1918,0.4494,2296.86,13.8548,0.8236,0.4263,2.7367,27.37,2.37,53.2708,0.16122,53.48227,25,147.29,5,PASS,NORMAL
TST-000785,WFR-06,DIE-4606,EQP-104,STN-02,FS,1.2083,1.1774,47.2833,120.4614,12.2326,4.2609,0.4494,2547.45,12.0571,0.8624,0.4203,2.7825,28.71,3.71,51.1149,0.14555,51.21128,25,149.31,3,PASS,NORMAL
TST-000786,WFR-07,DIE-0319,EQP-101,STN-02,SS,1.2114,1.1908,46.9958,139.2379,12.5665,4.1848,0.4623,2434.93,12.7832,0.8002,0.4194,2.8442,27.07,2.07,54.8402,0.16867,55.09601,25,152.05,2,PASS,NORMAL
TST-000787,WFR-08,DIE-1032,EQP-105,STN-01,TT,1.1972,1.173,46.6487,134.6282,12.3771,4.2994,0.4467,2514.41,12.0592,0.8971,0.4344,2.952,26.69,1.69,54.9341,0.16118,55.02646,25,151.27,3,PASS,NORMAL
TST-000788,WFR-09,DIE-1745,EQP-104,STN-01,SS,1.2029,1.1784,44.7394,111.6587,12.6816,4.2297,0.469,2380.81,13.4057,0.8642,0.3832,2.5311,28.49,3.49,58.0779,0.13431,58.20655,25,152,4,PASS,NORMAL
TST-000789,WFR-10,DIE-2408,EQP-104,STN-01,SF,1.2124,1.195,45.6319,101.7237,12.8084,4.0357,0.4564,2512.21,12.5409,0.8863,0.3974,2.495,27.92,2.92,54.6791,0.12333,54.85558,25,152.23,3,PASS,NORMAL
TST-000790,WFR-11,DIE-3121,EQP-104,STN-02,FS,1.1757,1.1556,42.6735,137.7808,12.1731,4.2174,0.4418,2421.88,13.0419,0.8491,0.4166,2.6251,28.93,3.93,51.352,0.16199,51.47403,25,147.66,3,PASS,NORMAL
TST-000791,WFR-12,DIE-3834,EQP-101,STN-02,FF,1.1909,1.1721,45.4946,184.3541,13.1849,4.1248,0.4524,2575.31,11.451,0.767,0.4185,3.3141,27.55,2.55,53.9478,0.21955,54.11099,25,154.49,1,PASS,NORMAL
TST-000792,WFR-13,DIE-4547,EQP-103,STN-01,SF,1.1939,1.1649,45.335,108.4961,12.6832,4.4462,0.4193,2570.91,12.4555,0.8622,0.3957,2.241,26.77,1.77,47.73,0.12953,47.86859,25,147.6,3,PASS,NORMAL
TST-000793,WFR-14,DIE-0210,EQP-101,STN-01,FF,1.2316,1.2141,45.6385,168.1398,11.9859,4.2138,0.4414,2828.86,10.1412,0.8324,0.4335,3.1664,27.51,2.51,56.0673,0.20708,56.22566,25,150.15,1,PASS,NORMAL
TST-000794,WFR-15,DIE-0923,EQP-102,STN-01,FF,1.1989,1.1864,46.487,130.5864,12.5328,4.303,0.4481,2695.17,11.223,0.8089,0.4046,2.8095,28.24,3.24,55.5597,0.15656,55.77234,25,152.47,5,PASS,NORMAL
TST-000795,WFR-16,DIE-1636,EQP-101,STN-03,FF,1.1951,1.1666,44.4145,159.0112,12.1095,3.9102,0.4663,2552.61,11.9964,0.8265,0.4191,2.8473,27.59,2.59,52.0581,0.19003,52.20594,25,151.42,5,PASS,NORMAL
TST-000796,WFR-17,DIE-2349,EQP-102,STN-01,FF,1.2193,1.196,47.1949,109.7231,13.1149,4.1207,0.4286,2804.22,11.3072,0.8169,0.4444,2.1401,26.85,1.85,57.3452,0.13379,57.37724,25,153.97,3,PASS,NORMAL
TST-000797,WFR-18,DIE-3012,EQP-105,STN-04,FS,1.2093,1.1774,47.8889,118.4432,12.3231,4.1949,0.4535,2601.22,12.9909,0.9148,0.4142,1.4717,26.54,1.54,52.4574,0.14323,52.58616,25,147.38,2,PASS,NORMAL
TST-000798,WFR-19,DIE-3725,EQP-101,STN-03,SS,1.1929,1.1722,44.9913,167.3828,12.3926,4.2195,0.4607,2266.31,13.223,0.8476,0.4377,3.5792,27.7,2.7,52.9147,0.19967,53.13333,25,155.82,2,PASS,NORMAL
TST-000799,WFR-20,DIE-4438,EQP-102,STN-01,FS,1.0915,1.0593,43.4844,148.673,12.325,3.9895,0.4356,2343.17,13.6334,0.8224,0.3987,2.6151,26.92,1.92,51.9045,0.16228,52.0459,25,148.48,3,FAIL,LOW_VOLTAGE
TST-000800,WFR-01,DIE-0101,EQP-102,STN-01,TT,1.127,1.1127,44.3275,127.274,13.0014,4.4434,0.4817,2177.96,14.2788,0.8501,0.4282,3.2369,26.58,1.58,51.8643,0.14344,52.06549,25,148.9,2,FAIL,LOW_VOLTAGE
TST-000801,WFR-02,DIE-0814,EQP-101,STN-04,SS,1.1889,1.171,44.651,134.4815,13.3803,4.3873,0.464,2353.55,12.9363,0.8139,0.3965,3.2454,28.35,3.35,55.7719,0.15989,56.089,25,150.28,4,PASS,NORMAL
TST-000802,WFR-03,DIE-1527,EQP-105,STN-01,SS,1.1737,1.1491,46.732,119.1499,11.8554,4.1626,0.4563,2263.8,12.9402,0.8055,0.4313,3.9237,28.02,3.02,50.744,0.13985,50.90078,25,144.67,5,PASS,NORMAL
TST-000803,WFR-04,DIE-2240,EQP-101,STN-03,FF,1.2158,1.197,44.8673,124.5123,12.0916,4.2639,0.4501,2721.2,12.0079,0.8468,0.4265,1.8447,27.61,2.61,54.9051,0.15138,54.94757,25,149.25,1,PASS,NORMAL
TST-000804,WFR-05,DIE-2903,EQP-102,STN-04,TT,1.1856,1.1541,43.0386,115.9803,12.328,3.9326,0.4616,2404.7,12.7009,0.8732,0.4197,3.06,28.6,3.6,53.506,0.13751,53.73553,25,145.55,3,PASS,NORMAL
TST-000805,WFR-06,DIE-3616,EQP-104,STN-04,FS,1.1918,1.1697,44.4337,110.3984,12.795,4.169,0.4597,2412.18,12.6691,0.7576,0.4043,3.1558,27.97,2.97,54.0907,0.13157,54.20813,25,154.78,4,PASS,NORMAL
TST-000806,WFR-07,DIE-4329,EQP-104,STN-04,SF,1.2103,1.1887,43.0525,149.4346,12.4915,4.2352,0.4643,2519.74,12.5779,0.8377,0.4206,2.4591,26.95,1.95,55.2855,0.18086,55.5164,25,143.68,3,PASS,NORMAL
TST-000807,WFR-08,DIE-5042,EQP-105,STN-04,FS,1.2053,1.1808,44.8151,123.2238,12.5611,4.3272,0.4427,2467.97,12.4347,0.8796,0.4193,2.8934,27.84,2.84,54.8166,0.14852,55.06713,25,147.49,1,PASS,NORMAL
TST-000808,WFR-09,DIE-0705,EQP-103,STN-01,FS,1.1894,1.1735,43.9572,140.719,12.3744,4.2065,0.4454,2467.41,12.04,0.8793,0.442,3.292,28.46,3.46,55.3868,0.16737,55.51239,25,148.19,3,PASS,NORMAL
TST-000809,WFR-10,DIE-1418,EQP-104,STN-01,FF,1.2156,1.1929,43.5171,151.323,12.3135,4.2919,0.437,2818.02,10.9377,0.8638,0.4232,2.3929,26.75,1.75,53.5631,0.18395,53.77429,25,149.48,1,PASS,NORMAL
TST-000810,WFR-11,DIE-2131,EQP-105,STN-01,FF,1.1857,1.1708,45.4489,127.7765,12.6939,4.3715,0.4345,2572.68,12.1989,0.8613,0.4333,2.4878,26.13,1.13,54.7328,0.1515,54.98598,25,149.58,1,PASS,NORMAL
TST-000811,WFR-12,DIE-2844,EQP-104,STN-02,FF,1.1889,1.1667,43.9061,143.4865,12.5213,4.2718,0.4419,2682.82,11.5921,0.8323,0.3888,2.4853,27.87,2.87,52.3493,0.17059,52.55459,25,152.48,2,PASS,NORMAL
TST-000812,WFR-13,DIE-3507,EQP-101,STN-02,SF,1.2205,1.1985,46.8589,145.0881,12.165,4.2434,0.4382,2549.82,11.9185,0.8242,0.4032,2.9447,27.67,2.67,57.5824,0.17708,57.72324,25,155.65,1,PASS,NORMAL
TST-000813,WFR-14,DIE-4220,EQP-101,STN-01,TT,1.1666,1.1458,43.4607,127.0325,12.1132,4.5046,0.4605,2376.13,13.3248,0.8496,0.4074,2.6597,27.46,2.46,53.3016,0.1482,53.49768,25,145.5,5,PASS,NORMAL
TST-000814,WFR-15,DIE-4933,EQP-105,STN-01,SS,1.1824,1.1667,44.1473,139.6105,12.736,4.3562,0.4867,2207.19,13.6396,0.8412,0.4221,3.6418,28.7,3.7,52.0154,0.16508,52.11883,25,149.9,3,PASS,NORMAL
TST-000815,WFR-16,DIE-0646,EQP-102,STN-03,SS,1.1906,1.1648,43.5471,140.8895,12.0509,4.2528,0.4748,2255.79,13.4989,0.9222,0.4548,3.311,27.47,2.47,51.5544,0.16774,51.78253,25,145.11,5,PASS,NORMAL
TST-000816,WFR-17,DIE-1309,EQP-103,STN-03,SS,1.212,1.1948,47.3586,140.7389,13.1572,4.151,0.4804,2448.81,13.9005,0.8198,0.4054,1.6142,28.43,3.43,56.4742,0.17058,56.60557,25,151.19,3,FAIL,HIGH_LEAKAGE
TST-000817,WFR-18,DIE-2022,EQP-101,STN-03,SF,1.1991,1.1815,45.6272,144.1816,12.3179,4.2934,0.4683,2437.56,13.4421,0.8577,0.4056,2.1101,27.56,2.56,52.4822,0.17289,52.60746,25,147.69,4,PASS,NORMAL
TST-000818,WFR-19,DIE-2735,EQP-102,STN-03,SS,1.1755,1.1651,43.0342,129.3331,12.2888,4.2981,0.4635,2270.08,13.3749,0.8478,0.414,3.3978,26.45,1.45,52.2589,0.15203,52.47567,25,151.36,1,PASS,NORMAL
TST-000819,WFR-20,DIE-3448,EQP-102,STN-01,FS,1.197,1.1829,42.8507,126.5001,12.7009,4.3163,0.4551,2438.35,12.4231,0.8444,0.4337,3.137,27.63,2.63,54.8139,0.15142,54.95652,25,147.71,3,PASS,NORMAL
TST-000820,WFR-01,DIE-4111,EQP-101,STN-01,TT,1.1707,1.1589,44.6397,138.5854,12.4837,3.9846,0.4411,2348.03,12.8894,0.8464,0.4177,3.2998,28.42,3.42,50.8424,0.16224,51.02431,25,146.71,2,PASS,NORMAL
TST-000821,WFR-02,DIE-4824,EQP-104,STN-04,TT,1.1846,1.1636,43.2335,100.0336,12.8209,4.2422,0.4534,2394.2,12.0742,0.8404,0.4051,3.7924,27.71,2.71,52.1201,0.1185,52.18516,25,153.24,5,PASS,NORMAL
TST-000822,WFR-03,DIE-0537,EQP-103,STN-03,SS,1.2004,1.1784,43.7793,128.2087,12.2152,4.4044,0.4759,2317.35,13.7794,0.884,0.3854,2.5977,27.38,2.38,52.181,0.1539,52.35622,25,142.12,1,PASS,NORMAL
TST-000823,WFR-04,DIE-1250,EQP-102,STN-04,TT,1.1796,1.1592,41.4825,92.9166,13.3587,4.0454,0.4596,2374.34,13.6979,0.8576,0.4261,2.2913,27.52,2.52,49.4717,0.1096,49.56512,25,153.22,5,PASS,NORMAL
TST-000824,WFR-05,DIE-1913,EQP-104,STN-04,SS,1.1572,1.1323,45.1878,121.1866,12.9972,4.1872,0.478,2165.29,14.6343,0.8673,0.4051,2.9717,26.96,1.96,50.0881,0.14024,50.20457,25,152.18,4,PASS,NORMAL
TST-000825,WFR-06,DIE-2626,EQP-104,STN-01,FF,1.174,1.1632,44.702,177.5006,11.6729,4.3372,0.4835,2377.17,12.2815,0.8507,0.4189,3.6945,27.6,2.6,51.2856,0.20839,51.45766,25,148.09,1,PASS,NORMAL
TST-000826,WFR-07,DIE-3339,EQP-101,STN-02,FF,1.1697,1.1497,43.2572,151.1236,14.4213,4.7003,0.4896,2276.08,13.9693,0.8251,0.4399,2.7797,27.46,2.46,50.5356,0.17677,50.71867,25,153.11,3,FAIL,PROCESS_VARIATION
TST-000827,WFR-08,DIE-4002,EQP-103,STN-03,SS,1.1935,1.1739,45.7889,107.3068,12.6793,4.318,0.469,2279.24,13.4598,0.8975,0.4267,3.1924,27.82,2.82,53.881,0.12807,53.99445,25,148.77,1,PASS,NORMAL
TST-000828,WFR-09,DIE-4715,EQP-103,STN-01,TT,1.1984,1.185,44.1416,127.6785,12.6118,4.1067,0.4416,2514.22,12.3173,0.8437,0.4367,2.7485,28,3,55.1975,0.15301,55.35001,25,152.36,3,PASS,NORMAL
TST-000829,WFR-10,DIE-0428,EQP-104,STN-02,SS,1.2098,1.1874,45.5803,123.5337,12.6536,3.9828,0.4562,2463.73,12.1826,0.8324,0.391,3.2205,27.76,2.76,57.0711,0.14945,57.20935,25,150.36,5,PASS,NORMAL
TST-000830,WFR-11,DIE-1141,EQP-102,STN-04,FF,1.2282,1.2115,43.2438,129.2606,12.131,4.433,0.4421,2866.93,11.5953,0.8611,0.411,1.4958,27.27,2.27,58.4764,0.15876,58.76174,25,149.93,3,PASS,NORMAL
TST-000831,WFR-12,DIE-1804,EQP-103,STN-02,SF,1.1779,1.1658,44.4029,122.4461,11.6682,4.1783,0.4652,2304.07,13.2694,0.8677,0.4283,3.2235,28.26,3.26,51.4263,0.14423,51.57417,25,151.34,4,PASS,NORMAL
TST-000832,WFR-13,DIE-2517,EQP-105,STN-04,SS,1.2026,1.1739,44.8766,138.7902,13.0059,4.3581,0.4678,2411.9,13.0786,0.8396,0.4075,2.6662,28.12,3.12,51.3336,0.16691,51.53969,25,149.91,1,PASS,NORMAL
TST-000833,WFR-14,DIE-3230,EQP-102,STN-01,TT,1.2034,1.1824,46.4962,95.9611,12.4277,4.2154,0.4583,2442.16,11.797,0.7796,0.4188,3.8023,26.98,1.98,52.0986,0.11548,52.14645,25,151.66,2,PASS,NORMAL
TST-000834,WFR-15,DIE-3943,EQP-101,STN-04,FF,1.183,1.1701,43.2702,174.0879,12.5193,4.414,0.4551,2576.23,12.0937,0.8527,0.4333,2.5802,27.74,2.74,54.1614,0.20595,54.35699,25,149.25,4,PASS,NORMAL
TST-000835,WFR-16,DIE-4606,EQP-101,STN-02,SS,1.2513,1.235,47.2493,124.9509,12.1131,4.2622,0.4764,2459.49,12.366,0.8269,0.4129,3.0706,27.63,2.63,60.9653,0.15635,61.12436,25,155.22,1,PASS,NORMAL
TST-000836,WFR-17,DIE-0319,EQP-104,STN-04,TT,1.1978,1.1838,45.8105,141.9059,11.83,4.2673,0.4538,2522.64,13.0235,0.8395,0.4082,1.9934,29.18,4.18,49.7849,0.16997,50.00639,25,143.69,3,PASS,NORMAL
TST-000837,WFR-18,DIE-1032,EQP-104,STN-03,SS,1.1828,1.1606,45.5548,92.5855,12.1861,4.102,0.4604,2316.3,14.194,0.8887,0.4219,2.1862,28.44,3.44,55.1952,0.10951,55.26773,25,152.73,4,PASS,NORMAL
TST-000838,WFR-19,DIE-1745,EQP-103,STN-04,SF,1.1981,1.1887,44.2455,112.3698,13.2731,4.3518,0.4414,2571.1,12.5175,0.8699,0.4071,2.1701,26.06,1.06,54.2016,0.13463,54.41491,25,153.47,1,PASS,NORMAL
TST-000839,WFR-20,DIE-2408,EQP-103,STN-03,SS,1.2219,1.2043,46.9483,106.7736,12.9165,4.1109,0.4796,2400.28,13.205,0.8968,0.4191,2.5629,27.09,2.09,54.7452,0.13047,54.91824,25,148.11,1,PASS,NORMAL
TST-000840,WFR-01,DIE-3121,EQP-102,STN-03,SF,1.2089,1.1777,47.9569,152.1513,12.9591,4.0813,0.4432,2563.55,12.2267,0.8205,0.4184,2.5562,28.24,3.24,55.9,0.18394,56.03627,25,150.21,4,PASS,NORMAL
TST-000841,WFR-02,DIE-3834,EQP-104,STN-03,TT,1.2025,1.1872,45.5493,134.8619,12.5013,4.1395,0.4452,2523.62,12.3072,0.8484,0.4244,2.6946,30.2,5.2,53.1149,0.16217,53.27112,25,147.83,5,PASS,NORMAL
TST-000842,WFR-03,DIE-4547,EQP-101,STN-03,TT,1.231,1.2201,45.5368,121.729,12.3471,4.1796,0.4735,2546.48,12.2653,0.8017,0.4489,2.641,27.38,2.38,56.0765,0.14985,56.21152,25,153.02,2,PASS,NORMAL
TST-000843,WFR-04,DIE-0210,EQP-105,STN-03,FF,1.1982,1.1799,45.2637,141.3226,12.8487,4.2729,0.4337,2712.56,12.2382,0.8192,0.4386,1.6888,27.04,2.04,54.7815,0.16933,55.06514,25,147.05,3,PASS,NORMAL
TST-000844,WFR-05,DIE-0923,EQP-104,STN-02,SS,1.2095,1.1925,46.8878,153.339,12.0259,4.0732,0.4444,2485.69,12.4341,0.8559,0.4365,2.8021,29.04,4.04,55.4313,0.18546,55.64148,25,148.55,5,PASS,NORMAL
TST-000845,WFR-06,DIE-1636,EQP-102,STN-02,TT,1.1847,1.1702,45.4756,139.6339,12.5358,4.1083,0.4512,2473.16,12.5825,0.8481,0.4208,2.743,27.9,2.9,55.0843,0.16542,55.21881,25,145.31,5,PASS,NORMAL
TST-000846,WFR-07,DIE-2349,EQP-103,STN-03,SS,1.1822,1.1621,43.3266,117.4993,14.6353,4.499,0.5181,2078.95,15.0432,0.8554,0.4057,3.3419,27.81,2.81,53.9488,0.13891,54.03019,25,146.16,2,FAIL,PROCESS_VARIATION
TST-000847,WFR-08,DIE-3012,EQP-102,STN-01,SF,1.2248,1.209,47.093,111.3441,12.2029,4.1324,0.4359,2626.22,11.7807,0.8199,0.4307,2.6304,27.35,2.35,54.2531,0.13637,54.37473,25,157.38,1,PASS,NORMAL
TST-000848,WFR-09,DIE-3725,EQP-102,STN-02,SF,1.2034,1.1792,51.4477,141.264,12.6198,4.2026,0.4611,2437.81,12.2597,0.85,0.3963,3.2985,31.92,6.92,77.7454,0.17,77.86476,25,138.76,4,FAIL,POWER_ANOMALY
