test_id,lot_id,wafer_id,die_id,equipment_id,test_station,test_cycle,burn_in_hour,die_row,die_col,r_norm,supply_voltage,output_voltage,current,leakage_current,resistance,capacitance,threshold_voltage,frequency,propagation_delay,setup_time,hold_time,timing_margin,temperature,dynamic_power,total_power,test_duration,voltage_headroom,voltage_utilization,leakage_fraction,power_per_current,normalized_timing_margin,frequency_delay_product,thermal_delta,effective_drive_current,rc_delay,timing_slack,dynamic_power_per_freq,leakage_temperature_interaction,result,defect_type,is_anomaly,is_unknown_anomaly,is_borderline,is_latent,dataset_version,generator_version,source_type
TST-0003900,LOT-020,WFR-020-05,DIE-R53C47,EQP-101,STN-01,4,72.0,23,17,0.9534,1.212,1.1575,52.8596,146.0479,13.1309,5.1386,0.4226,2871.53,13.8011,0.8001,0.4226,-0.3425,37.41,71.6761,71.8054,148.46,0.7894,0.34868,0.002763,1.355971,-0.024817,39.630273,12.41,52.713552,0.067474,-1.5652,0.024961,5.463652,FAIL,UNKNOWN_ANOMALY,1,1,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0003901,LOT-001,WFR-001-01,DIE-R00C00,EQP-102,STN-02,4,72.0,-30,-30,1.0,1.215,1.1626,50.1055,151.3551,12.295,4.3857,0.5438,1885.23,14.942,0.8616,0.4053,5.0749,39.33,58.3827,58.4949,151.56,0.6712,0.447572,0.003021,1.165195,0.33964,28.169107,14.33,49.954145,0.053922,3.808,0.030968,5.952796,PASS,POWER_ANOMALY,1,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0003902,LOT-002,WFR-002-01,DIE-R07C13,EQP-103,STN-03,4,72.0,-23,-17,0.9534,1.1977,1.1766,52.0646,180.8502,12.3659,4.0046,0.4671,2762.14,13.2896,0.821,0.4286,0.5612,28.32,56.3574,56.5797,143.71,0.7306,0.389997,0.003474,1.082451,0.042229,36.707736,3.32,51.88375,0.04952,-0.6884,0.020404,5.121678,FAIL,NORMAL,0,0,1,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0003903,LOT-003,WFR-003-01,DIE-R14C26,EQP-104,STN-04,4,72.0,-16,-4,0.5497,1.2145,1.1902,42.0687,119.0641,13.3478,4.1215,0.4958,2324.82,13.9032,0.8316,0.4162,2.3253,30.22,49.0145,49.1886,147.7,0.7187,0.408234,0.00283,1.165106,0.167249,32.322437,5.22,41.949636,0.055013,1.0775,0.021083,3.598117,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0003904,LOT-004,WFR-004-01,DIE-R21C39,EQP-105,STN-01,4,72.0,-9,9,0.4243,1.1895,1.1595,39.1063,106.0063,11.453,4.3126,0.5115,2122.16,14.0829,0.8247,0.3996,4.3292,29.19,42.3214,42.4813,147.28,0.678,0.430013,0.002711,1.082214,0.307408,29.886167,4.19,39.000294,0.049392,3.1049,0.019943,3.094324,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0003905,LOT-005,WFR-005-01,DIE-R28C52,EQP-106,STN-02,4,72.0,-2,22,0.7364,1.1881,1.1987,39.3592,119.4755,13.2112,4.3036,0.4738,2241.19,13.0944,0.8412,0.4258,3.6245,28.08,46.8923,47.0788,151.67,0.7143,0.398788,0.003036,1.191394,0.276798,29.347038,3.08,39.239725,0.056856,2.3575,0.020923,3.354872,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0003906,LOT-006,WFR-006-01,DIE-R35C05,EQP-107,STN-03,4,72.0,5,-25,0.8498,1.2075,1.162,38.7572,133.5173,13.4886,4.1297,0.5256,1942.7,14.5578,0.8825,0.4136,5.0022,27.11,43.5219,43.7529,149.2,0.6819,0.43528,0.003445,1.122937,0.34361,28.281438,2.11,38.623683,0.055704,3.7061,0.022403,3.619654,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0003907,LOT-007,WFR-007-01,DIE-R42C18,EQP-101,STN-04,4,72.0,12,-12,0.5657,1.1885,1.1732,43.7055,116.1216,14.1426,4.3321,0.5601,2115.94,15.6326,0.8552,0.4522,2.6565,29.17,43.8586,43.9463,154.93,0.6284,0.471266,0.002657,1.003503,0.169933,33.077644,4.17,43.589378,0.061267,1.3491,0.020728,3.387267,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0003908,LOT-008,WFR-008-01,DIE-R49C31,EQP-102,STN-01,4,72.0,19,1,0.6342,1.1742,1.1801,44.5898,121.8192,13.2617,4.2273,0.5236,2225.87,14.3206,0.9163,0.4565,2.5205,27.9,48.2558,48.5509,147.41,0.6506,0.445921,0.002732,1.082216,0.176005,31.875794,2.9,44.467981,0.056061,1.1477,0.02168,3.398756,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0003909,LOT-009,WFR-009-01,DIE-R56C44,EQP-103,STN-02,4,72.0,26,14,0.9843,1.1897,1.1637,44.0851,160.0073,12.7672,4.0305,0.5192,2105.81,14.7364,0.8685,0.4188,3.2468,28.79,43.9749,44.1536,147.85,0.6705,0.436413,0.00363,0.9975,0.220325,31.032058,3.79,43.925093,0.051458,1.9595,0.020883,4.60661,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0003910,LOT-010,WFR-010-01,DIE-R03C57,EQP-104,STN-03,4,72.0,-27,27,1.0,1.1734,1.1724,48.0015,165.6265,14.295,4.2382,0.5419,2297.78,14.5625,0.7815,0.4133,2.0375,28.61,52.0867,52.2133,146.99,0.6315,0.46182,0.00345,1.085106,0.139914,33.461421,3.61,47.835873,0.060585,0.8427,0.022668,4.738574,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0003911,LOT-011,WFR-011-01,DIE-R10C10,EQP-105,STN-04,4,72.0,-20,-20,0.9428,1.1898,1.1807,47.5017,160.6257,12.7347,4.2229,0.4965,2324.38,13.6072,0.8129,0.3891,2.9822,28.86,52.5351,52.6789,158.05,0.6933,0.417297,0.003381,1.105963,0.219163,31.628304,3.86,47.341074,0.053777,1.7802,0.022602,4.635658,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0003912,LOT-012,WFR-012-01,DIE-R17C23,EQP-106,STN-01,4,72.0,-13,-7,0.4922,1.1948,1.1864,43.4739,145.3074,11.9992,4.1877,0.4586,2352.39,13.3898,0.8623,0.412,2.3186,28.67,52.9612,53.1367,156.53,0.7362,0.38383,0.003342,1.21823,0.173162,31.498032,3.67,43.328593,0.050249,1.0443,0.022514,4.165963,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0003913,LOT-013,WFR-013-01,DIE-R24C36,EQP-107,STN-02,4,72.0,-6,6,0.2828,1.1984,1.1979,50.6883,123.5215,13.4963,4.0357,0.4446,2767.15,12.6515,0.8193,0.4121,0.8157,26.96,61.3818,61.4565,151.27,0.7538,0.370995,0.002437,1.210966,0.064475,35.008598,1.96,50.564778,0.054467,-0.4157,0.022182,3.33014,FAIL,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0003914,LOT-014,WFR-014-01,DIE-R31C49,EQP-101,STN-03,4,72.0,1,19,0.6342,1.2172,1.1424,48.7228,118.9473,11.336,4.322,0.4682,2707.04,13.8017,0.8288,0.4405,0.2645,30.19,59.0239,59.1829,158.89,0.749,0.384653,0.002441,1.211423,0.019164,37.361754,5.19,48.603853,0.048994,-1.0048,0.021804,3.591019,FAIL,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0003915,LOT-015,WFR-015-01,DIE-R38C02,EQP-102,STN-04,4,72.0,8,-28,0.9707,1.2131,1.172,51.0432,186.3219,15.9845,4.966,0.557,2332.89,14.9226,0.8527,0.4328,1.0818,29.23,57.6772,57.9433,148.21,0.6561,0.459154,0.00365,1.129968,0.072494,34.812784,4.23,50.856878,0.079379,-0.2037,0.024723,5.446189,FAIL,PROCESS_VARIATION,1,0,1,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0003916,LOT-016,WFR-016-01,DIE-R45C15,EQP-103,STN-01,4,72.0,15,-15,0.7071,1.2089,1.1996,47.6311,125.8032,12.0228,4.127,0.4748,2627.97,13.4139,0.9141,0.4063,1.0229,28.34,58.3227,58.4278,154.18,0.7341,0.392754,0.002641,1.224467,0.076257,35.251327,3.34,47.505297,0.049618,-0.2975,0.022193,3.565263,FAIL,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0003917,LOT-017,WFR-017-01,DIE-R52C28,EQP-104,STN-02,4,72.0,22,-2,0.7364,1.2161,1.1925,47.2321,107.5943,12.6676,4.3186,0.459,2462.86,13.7596,0.9417,0.3913,1.8395,29.2,52.0574,52.1058,150.32,0.7571,0.377436,0.002278,1.102161,0.133688,33.887968,4.2,47.124506,0.054706,0.5065,0.021137,3.141754,PASS,TIMING_FAILURE,1,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0003918,LOT-018,WFR-018-01,DIE-R59C41,EQP-105,STN-03,4,72.0,29,11,1.0,1.2025,1.198,50.3424,197.6656,13.4381,4.6801,0.4681,2700.77,13.5823,0.8405,0.4309,0.701,27.75,59.6368,59.8977,147.06,0.7344,0.389272,0.003926,1.184624,0.051611,36.682668,2.75,50.144734,0.062892,-0.5704,0.022081,5.48522,FAIL,NORMAL,0,0,1,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0003919,LOT-019,WFR-019-01,DIE-R06C54,EQP-106,STN-04,4,72.0,-24,24,1.0,1.2125,1.194,41.7952,177.0664,11.9289,3.9919,0.5187,2016.92,14.294,0.8316,0.4243,4.7709,29.02,43.2684,43.5455,152.98,0.6938,0.427794,0.004237,1.035248,0.333769,28.829854,4.02,41.618134,0.047619,3.515,0.021453,5.138467,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0003920,LOT-020,WFR-020-01,DIE-R13C07,EQP-107,STN-01,4,72.0,-17,-23,0.9534,1.2134,1.1971,51.6332,249.6948,10.7545,4.4853,0.475,2807.6,12.9562,0.7997,0.4157,0.6182,47.34,61.9911,62.3486,152.57,0.7384,0.391462,0.004836,1.200605,0.047715,36.375827,22.34,51.383505,0.048237,-0.5972,0.02208,11.820552,FAIL,THERMAL_ANOMALY,1,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0003921,LOT-001,WFR-001-02,DIE-R20C20,EQP-101,STN-02,4,72.0,-10,-10,0.4714,1.1818,1.1708,37.4274,96.0322,11.5194,4.2931,0.5162,2058.76,13.9263,0.8889,0.4062,4.5186,29.19,40.4527,40.3928,145.15,0.6656,0.436791,0.002566,1.080831,0.324465,28.670909,4.19,37.331368,0.049454,3.2235,0.019649,2.80318,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0003922,LOT-002,WFR-002-02,DIE-R27C33,EQP-102,STN-03,4,72.0,-3,3,0.1414,1.1648,1.199,53.5387,134.2079,12.9944,4.0812,0.4909,2527.6,15.1981,1.0358,0.4172,-0.8556,27.85,55.7465,55.89,155.32,0.6739,0.421446,0.002507,1.041237,-0.056297,38.414718,2.85,53.404492,0.053033,-2.3086,0.022055,3.73769,FAIL,TIMING_FAILURE,1,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0003923,LOT-003,WFR-003-02,DIE-R34C46,EQP-103,STN-04,4,72.0,4,16,0.5497,1.1765,1.1702,44.199,125.0993,13.4172,4.3464,0.4751,2368.69,14.1815,0.9312,0.4252,1.7183,29.59,49.4362,49.5573,151.17,0.7014,0.403825,0.00283,1.118491,0.121165,33.591577,4.59,44.073901,0.058317,0.3619,0.020871,3.701688,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0003924,LOT-004,WFR-004-02,DIE-R41C59,EQP-104,STN-01,4,72.0,11,29,1.0,1.1944,1.154,41.3799,181.3587,11.9537,4.1109,0.5285,2115.91,15.1322,0.8003,0.4274,3.6441,29.23,43.593,43.7274,147.23,0.6659,0.442482,0.004383,1.053482,0.240818,32.018373,4.23,41.198541,0.04914,2.4164,0.020602,5.301115,PASS,NORMAL,0,0,1,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0003925,LOT-005,WFR-005-02,DIE-R48C12,EQP-105,STN-02,4,72.0,18,-18,0.8485,1.207,1.1628,42.032,145.3822,12.6664,4.1486,0.5032,2137.0,13.2215,0.846,0.3979,4.5145,29.98,52.0842,52.3525,147.72,0.7038,0.416901,0.003459,1.239156,0.341451,28.254346,4.98,41.886618,0.052548,3.2706,0.024373,4.358558,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0003926,LOT-006,WFR-006-02,DIE-R55C25,EQP-106,STN-03,4,72.0,25,-5,0.8498,1.2083,1.1782,38.1132,146.0587,14.8487,4.3147,0.5573,1855.89,15.7683,0.8316,0.4227,4.7808,28.29,44.5712,44.7479,149.24,0.651,0.461227,0.003832,1.169443,0.303191,29.26423,3.29,37.967141,0.064068,3.5265,0.024016,4.132001,PASS,PROCESS_VARIATION,1,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0003927,LOT-007,WFR-007-02,DIE-R02C38,EQP-107,STN-04,4,72.0,-28,8,0.9707,1.2027,1.177,44.9508,140.4437,14.4901,4.1281,0.5971,1971.85,16.0501,0.8389,0.4039,3.3125,26.76,46.5844,46.6414,146.22,0.6056,0.496466,0.003124,1.036342,0.206385,31.64839,1.76,44.810356,0.059817,2.0697,0.023625,3.758273,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0003928,LOT-008,WFR-008-02,DIE-R09C51,EQP-101,STN-01,4,72.0,-21,21,0.9899,1.1896,1.1695,43.8023,204.2995,13.7249,4.2041,0.5639,2008.4,15.3945,0.8466,0.4036,3.7209,30.65,45.891,46.1988,151.56,0.6257,0.474025,0.004664,1.047685,0.241703,30.918314,5.65,43.598001,0.057701,2.4707,0.02285,6.26178,PASS,NORMAL,0,0,1,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0003929,LOT-009,WFR-009-02,DIE-R16C04,EQP-102,STN-02,4,72.0,-14,-26,0.9843,1.2072,1.1747,43.5043,187.7116,13.7803,4.1476,0.5197,2093.72,15.466,0.8676,0.435,2.7854,27.99,45.7065,45.8906,146.8,0.6875,0.4305,0.004315,1.05062,0.180098,32.381474,2.99,43.316588,0.057155,1.4828,0.02183,5.254048,PASS,EQUIPMENT_DRIFT,1,0,1,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0003930,LOT-010,WFR-010-02,DIE-R23C17,EQP-103,STN-03,4,72.0,-7,-13,0.4922,1.1976,1.1753,49.0142,120.2345,14.7021,4.4474,0.4943,2473.64,13.568,0.8733,0.4121,1.7386,28.03,51.9125,52.0143,150.32,0.7033,0.412742,0.002453,1.059132,0.12814,33.562348,3.03,48.893966,0.065386,0.4532,0.020986,3.370173,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0003931,LOT-011,WFR-011-02,DIE-R30C30,EQP-104,STN-04,4,72.0,0,0,0.0,1.2316,1.1788,46.1912,108.3684,12.6311,4.0078,0.479,2479.06,14.0685,0.851,0.4325,1.2381,27.58,52.882,52.9778,155.83,0.7526,0.388925,0.002346,1.14485,0.088005,34.876656,2.58,46.082832,0.050623,-0.0454,0.021331,2.9888,FAIL,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0003932,LOT-012,WFR-012-02,DIE-R37C43,EQP-105,STN-01,4,72.0,7,13,0.4922,1.2048,1.1912,44.8271,137.4545,12.2464,4.155,0.4443,2428.61,12.7034,0.8227,0.3984,2.7646,27.83,55.7826,55.9578,148.06,0.7605,0.368775,0.003066,1.244395,0.217627,30.851604,2.83,44.689646,0.050884,1.5435,0.022969,3.825359,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0003933,LOT-013,WFR-013-02,DIE-R44C56,EQP-106,STN-02,4,72.0,14,26,0.9843,1.1336,1.1336,49.8617,177.1637,14.1165,4.2577,0.4801,2518.03,13.6051,0.8424,0.4152,1.3461,29.58,58.1614,58.361,145.92,0.6535,0.423518,0.003553,1.166454,0.098941,34.25805,4.58,49.684536,0.060104,0.0885,0.023098,5.240502,PASS,LOW_VOLTAGE,1,0,1,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0003934,LOT-014,WFR-014-02,DIE-R51C09,EQP-107,STN-03,4,72.0,21,-21,0.9899,1.2008,1.1723,49.7596,119.7989,11.0256,4.4783,0.4835,2565.71,13.6541,0.8635,0.4445,1.0059,27.5,55.6472,55.7683,147.08,0.7173,0.402648,0.002408,1.118321,0.07367,35.032461,2.5,49.639801,0.049376,-0.3021,0.021689,3.29447,FAIL,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0003935,LOT-015,WFR-015-02,DIE-R58C22,EQP-101,STN-04,4,72.0,28,-8,0.9707,1.181,1.1819,51.2727,146.6913,14.2764,4.1006,0.5084,2599.98,14.185,0.8776,0.4374,0.447,28.96,59.3667,59.5539,150.75,0.6726,0.430483,0.002861,1.157862,0.031512,36.880716,3.96,51.126009,0.058542,-0.868,0.022834,4.24818,FAIL,TIMING_FAILURE,1,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0003936,LOT-016,WFR-016-02,DIE-R05C35,EQP-102,STN-01,4,72.0,-25,5,0.8498,1.1898,1.1797,50.6138,137.5658,12.6586,4.0672,0.5247,2483.44,14.104,0.8233,0.4288,1.3196,27.77,52.6491,52.762,146.08,0.6651,0.440998,0.002718,1.040212,0.093562,35.026438,2.77,50.476234,0.051485,0.0675,0.0212,3.820202,PASS,NORMAL,0,0,1,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0003937,LOT-017,WFR-017-02,DIE-R12C48,EQP-103,STN-02,4,72.0,-18,18,0.8485,1.1945,1.2022,43.2681,119.642,12.7297,4.0916,0.4908,2386.59,13.3014,0.8671,0.4322,2.4824,28.17,51.9235,52.058,157.22,0.7037,0.410883,0.002765,1.200041,0.186627,31.744988,3.17,43.148458,0.052085,1.1831,0.021756,3.370315,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0003938,LOT-018,WFR-018-02,DIE-R19C01,EQP-104,STN-03,4,72.0,-11,-29,1.0,1.1825,1.2003,48.5669,177.8598,13.8096,4.5238,0.4539,2780.86,12.5668,0.8404,0.4123,1.064,29.48,57.877,58.1297,150.37,0.7286,0.383848,0.003662,1.191696,0.084668,34.946511,4.48,48.38904,0.062472,-0.1887,0.020813,5.243307,FAIL,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0003939,LOT-019,WFR-019-02,DIE-R26C14,EQP-105,STN-04,4,72.0,-4,-16,0.5497,1.2004,1.1951,40.021,139.806,11.8095,3.9782,0.5107,2085.66,13.9045,0.8788,0.4355,4.3891,28.92,49.6151,49.7368,145.7,0.6897,0.425442,0.003493,1.239727,0.31566,29.000059,3.92,39.881194,0.046981,3.0748,0.023789,4.04319,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0003940,LOT-020,WFR-020-02,DIE-R33C27,EQP-106,STN-01,4,72.0,3,-3,0.1414,1.223,1.1714,51.6569,133.1574,11.7565,4.4938,0.4665,2810.64,12.8512,0.7713,0.4184,0.3077,28.39,59.3128,59.431,151.18,0.7565,0.381439,0.002578,1.148207,0.023943,36.120097,3.39,51.523743,0.052831,-0.882,0.021103,3.780339,FAIL,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0003941,LOT-001,WFR-001-03,DIE-R40C40,EQP-107,STN-02,4,72.0,10,10,0.4714,1.208,1.1761,41.6791,97.5134,12.3028,4.1623,0.522,2036.65,14.0667,0.7993,0.447,4.7573,26.92,48.7211,48.785,139.7,0.686,0.432119,0.00234,1.168958,0.338196,28.648945,1.92,41.581587,0.051208,3.511,0.023922,2.625061,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0003942,LOT-002,WFR-002-03,DIE-R47C53,EQP-101,STN-03,4,72.0,17,23,0.9534,1.2031,1.1674,51.7668,169.0511,12.6667,4.0351,0.4519,2762.64,13.1753,0.804,0.4161,0.2467,28.62,58.0674,58.3149,144.28,0.7512,0.375613,0.003266,1.121711,0.018724,36.398611,3.62,51.597749,0.051111,-0.9734,0.021019,4.838242,FAIL,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0003943,LOT-003,WFR-003-03,DIE-R54C06,EQP-102,STN-04,4,72.0,24,-24,1.0,1.2325,1.1627,44.4642,161.865,12.9747,4.1092,0.5066,2262.55,14.3877,0.8132,0.4101,2.6136,27.71,47.6198,47.8733,144.84,0.7259,0.411034,0.00364,1.070969,0.181655,32.552891,2.71,44.302335,0.053316,1.3903,0.021047,4.485279,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0003944,LOT-004,WFR-004-03,DIE-R01C19,EQP-103,STN-01,4,72.0,-29,-11,1.0,1.2212,1.1876,40.1724,156.6164,11.5934,4.2134,0.5488,1892.9,15.0236,0.8224,0.4192,5.2883,34.56,38.6296,38.8654,147.54,0.6724,0.449394,0.003899,0.961596,0.352,28.438172,9.56,40.015784,0.048848,4.0467,0.020408,5.412663,PASS,THERMAL_ANOMALY,1,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0003945,LOT-005,WFR-005-03,DIE-R08C32,EQP-104,STN-02,4,72.0,-22,2,0.7364,1.1903,1.1951,41.8497,97.8155,13.4342,4.1591,0.4695,2117.42,14.3643,0.9575,0.4208,3.1376,28.75,49.4785,49.6402,152.94,0.7208,0.394438,0.002337,1.18229,0.21843,30.415256,3.75,41.751884,0.055874,1.7593,0.023367,2.812196,PASS,TIMING_FAILURE,1,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0003946,LOT-006,WFR-006-03,DIE-R15C45,EQP-105,STN-03,4,72.0,-15,15,0.7071,1.2009,1.1899,38.3943,165.0262,13.1093,4.0083,0.4854,2096.66,13.1388,0.8857,0.3939,4.7259,33.29,44.3919,44.7007,151.05,0.7155,0.404197,0.004298,1.156211,0.35969,27.547596,8.29,38.229274,0.052546,3.4463,0.021173,5.493722,PASS,HIGH_LEAKAGE,1,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0003947,LOT-007,WFR-007-03,DIE-R22C58,EQP-106,STN-04,4,72.0,-8,28,0.9707,1.1886,1.1751,43.7697,161.2912,13.8729,4.1331,0.556,2108.06,15.0061,0.8704,0.4296,2.8554,28.36,47.3836,47.6778,156.33,0.6326,0.467777,0.003685,1.082566,0.190283,31.633759,3.36,43.608409,0.057338,1.5554,0.022477,4.574218,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0003948,LOT-008,WFR-008-03,DIE-R29C11,EQP-107,STN-01,4,72.0,-1,-19,0.6342,1.2051,1.1717,44.0911,123.5771,13.7314,4.1189,0.5147,2169.67,16.6741,0.9417,0.4384,0.996,27.31,47.5533,47.6618,140.81,0.6904,0.427101,0.002803,1.078524,0.059733,36.177295,2.31,43.967523,0.056558,-0.3841,0.021917,3.374891,FAIL,TIMING_FAILURE,1,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0003949,LOT-009,WFR-009-03,DIE-R36C24,EQP-101,STN-02,4,72.0,6,-6,0.2828,1.183,1.1654,44.2508,129.0815,12.6407,4.0013,0.4979,2241.21,14.1429,0.8429,0.396,2.9264,28.8,49.4645,49.6264,141.07,0.6851,0.420879,0.002917,1.117822,0.206917,31.697209,3.8,44.121719,0.050579,1.6875,0.02207,3.717547,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0003950,LOT-010,WFR-010-03,DIE-R43C37,EQP-102,STN-03,4,72.0,13,7,0.4922,1.2372,1.1402,46.2952,138.0178,15.1836,4.2531,0.5208,2140.17,17.9025,1.0325,0.4295,-0.0275,30.52,52.2229,52.4508,153.12,0.7164,0.420951,0.002981,1.128041,-0.001536,38.314393,5.52,46.157182,0.064577,-1.4895,0.024401,4.212303,FAIL,TIMING_FAILURE,1,0,1,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0003951,LOT-011,WFR-011-03,DIE-R50C50,EQP-103,STN-04,4,72.0,20,20,0.9428,1.1778,1.1633,47.8463,239.2529,12.9034,4.1471,0.5174,2185.07,14.5594,0.8623,0.3907,3.0961,34.29,48.1018,48.3949,152.34,0.6604,0.439294,0.005,1.00534,0.212653,31.813308,9.29,47.607047,0.053512,1.8431,0.022014,8.203982,FAIL,HIGH_LEAKAGE,1,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0003952,LOT-012,WFR-012-03,DIE-R57C03,EQP-104,STN-01,4,72.0,27,-27,1.0,1.2119,1.1595,43.2366,194.6503,12.364,3.9961,0.4593,2466.89,12.9726,0.8661,0.4158,2.7817,28.55,53.5292,53.7942,154.58,0.7526,0.378992,0.004502,1.238053,0.214429,32.001977,3.55,43.04195,0.049408,1.4998,0.021699,5.557266,PASS,NORMAL,0,0,1,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0003953,LOT-013,WFR-013-03,DIE-R04C16,EQP-105,STN-02,4,72.0,-26,-14,0.9843,1.1948,1.1915,45.8977,150.835,13.3473,4.1159,0.4844,2586.28,13.2952,0.8241,0.4178,1.5419,27.53,55.4136,55.5818,146.11,0.7104,0.405424,0.003286,1.207328,0.115974,34.38511,2.53,45.746865,0.054936,0.3,0.021426,4.152488,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0003954,LOT-014,WFR-014-03,DIE-R11C29,EQP-106,STN-03,4,72.0,-19,-1,0.6342,1.2202,1.1616,47.2089,112.2916,11.4125,4.365,0.4617,2794.01,13.1315,0.8375,0.4003,0.4963,28.02,63.3292,63.4485,147.79,0.7585,0.378381,0.002379,1.341467,0.037795,36.689542,3.02,47.096608,0.049816,-0.7415,0.022666,3.146411,FAIL,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0003955,LOT-015,WFR-015-03,DIE-R18C42,EQP-107,STN-04,4,72.0,-12,12,0.5657,1.1809,1.1825,51.1123,117.02,14.863,4.3703,0.472,2751.78,12.9928,0.857,0.4244,0.5035,27.8,60.5103,60.658,153.55,0.7089,0.399695,0.002289,1.18387,0.038752,35.753327,2.8,50.99528,0.064956,-0.7779,0.02199,3.253156,FAIL,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
