test_id,lot_id,wafer_id,die_id,equipment_id,test_station,test_cycle,burn_in_hour,die_row,die_col,r_norm,supply_voltage,output_voltage,current,leakage_current,resistance,capacitance,threshold_voltage,frequency,propagation_delay,setup_time,hold_time,timing_margin,temperature,dynamic_power,total_power,test_duration,voltage_headroom,voltage_utilization,leakage_fraction,power_per_current,normalized_timing_margin,frequency_delay_product,thermal_delta,effective_drive_current,rc_delay,timing_slack,dynamic_power_per_freq,leakage_temperature_interaction,result,defect_type,is_anomaly,is_unknown_anomaly,is_borderline,is_latent,dataset_version,generator_version,source_type
TST-0004630,LOT-010,WFR-010-02,DIE-R03C57,EQP-105,STN-03,8,168.0,-27,27,1.0,1.1943,1.0658,46.3906,178.5727,16.5478,3.7532,0.5019,2362.87,15.2392,0.8567,0.4462,1.1192,27.24,48.2553,48.3346,154.74,0.6924,0.420246,0.003849,1.040196,0.073442,36.008249,2.24,46.212027,0.062107,-0.1837,0.020422,4.86432,FAIL,EQUIPMENT_DRIFT,1,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0004631,LOT-011,WFR-011-02,DIE-R10C10,EQP-105,STN-04,8,168.0,-20,-20,0.9428,1.1759,1.1996,45.3616,157.1834,12.3606,4.1897,0.5194,2314.1,13.638,0.8643,0.4222,2.7403,27.38,46.8959,47.0806,146.41,0.6565,0.441704,0.003465,1.033824,0.200931,31.559696,2.38,45.204417,0.051787,1.4538,0.020265,4.303681,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0004632,LOT-012,WFR-012-02,DIE-R17C23,EQP-105,STN-01,8,168.0,-13,-7,0.4922,1.1887,1.1829,45.3091,97.6629,13.5638,4.3868,0.4898,2405.84,13.2139,0.8653,0.427,2.6063,26.74,52.3855,52.4484,149.97,0.6989,0.412047,0.002155,1.156181,0.197239,31.790529,1.74,45.211437,0.059502,1.314,0.021774,2.611506,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0004633,LOT-013,WFR-013-02,DIE-R24C36,EQP-105,STN-02,8,168.0,-6,6,0.2828,1.1968,1.1729,46.2578,95.9164,12.7267,4.1322,0.4877,2454.76,13.1909,0.8445,0.4159,2.2442,26.0,53.017,53.1398,155.66,0.7091,0.407503,0.002074,1.14612,0.170132,32.380494,1.0,46.161884,0.052589,0.9838,0.021598,2.493826,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0004634,LOT-014,WFR-014-02,DIE-R31C49,EQP-105,STN-03,8,168.0,1,19,0.6342,1.2079,1.115,44.5018,113.1709,12.481,3.9915,0.479,2323.54,13.5128,0.8931,0.3784,3.2314,27.79,49.4057,49.5603,150.91,0.7289,0.396556,0.002543,1.110196,0.239136,31.397531,2.79,44.388629,0.049818,1.9599,0.021263,3.145019,PASS,NORMAL,0,0,1,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0004635,LOT-015,WFR-015-02,DIE-R38C02,EQP-105,STN-04,8,168.0,8,-28,0.9707,1.2186,1.1498,48.1254,165.6502,13.9811,4.2481,0.5123,2391.58,14.7445,0.8384,0.3949,1.19,28.63,54.1371,54.3234,148.93,0.7063,0.4204,0.003442,1.124917,0.080708,35.262651,3.63,47.95975,0.059393,-0.0433,0.022637,4.742565,FAIL,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0004636,LOT-016,WFR-016-02,DIE-R45C15,EQP-105,STN-01,8,168.0,15,-15,0.7071,1.2025,1.1676,48.8327,127.5525,12.7521,4.1802,0.4983,2532.63,13.7077,0.8523,0.4084,1.241,26.12,55.0208,55.1604,158.02,0.7042,0.414387,0.002612,1.12672,0.090533,34.716532,1.12,48.705148,0.053306,-0.0197,0.021725,3.331671,FAIL,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0004637,LOT-017,WFR-017-02,DIE-R52C28,EQP-105,STN-02,8,168.0,22,-2,0.7364,1.1842,1.1734,46.1234,107.7323,13.7374,4.5411,0.5367,2162.16,15.0676,0.8951,0.4122,2.676,26.88,49.5712,49.6037,148.0,0.6475,0.453217,0.002336,1.074752,0.1776,32.578562,1.88,46.015668,0.062383,1.3687,0.022927,2.895844,PASS,PROCESS_VARIATION,1,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0004638,LOT-018,WFR-018-02,DIE-R59C41,EQP-105,STN-03,8,168.0,29,11,1.0,1.2127,1.1625,46.9125,156.2421,12.6026,4.2625,0.508,2235.78,13.982,0.8479,0.3986,3.191,29.53,55.3449,55.389,152.96,0.7047,0.4189,0.003331,1.179747,0.228222,31.260676,4.53,46.756258,0.053719,1.9445,0.024754,4.613829,PASS,POWER_ANOMALY,1,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0004639,LOT-019,WFR-019-02,DIE-R06C54,EQP-105,STN-04,8,168.0,-24,24,1.0,1.1921,1.1499,43.7061,159.6627,12.5096,4.4664,0.5065,2191.98,13.6649,0.8841,0.4052,3.3411,26.23,47.8612,48.0576,146.02,0.6856,0.42488,0.003653,1.095069,0.244502,29.953188,1.23,43.546437,0.055873,2.0518,0.021835,4.187953,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0004640,LOT-020,WFR-020-02,DIE-R13C07,EQP-105,STN-01,8,168.0,-17,-23,0.9534,1.2091,1.1847,44.7697,148.0438,11.946,4.2538,0.5091,2248.32,13.7832,0.9093,0.3922,2.9913,26.43,47.5353,47.7442,145.68,0.7,0.421057,0.003307,1.061774,0.217025,30.989044,1.43,44.621656,0.050816,1.6898,0.021143,3.912798,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0004641,LOT-001,WFR-001-03,DIE-R20C20,EQP-105,STN-02,8,168.0,-10,-10,0.4714,1.2114,1.1861,48.6775,121.9391,13.0443,4.3897,0.5251,2273.55,14.4063,0.8424,0.4105,2.4912,27.07,51.6371,51.791,142.29,0.6863,0.433465,0.002505,1.0608,0.172924,32.753443,2.07,48.555561,0.057261,1.2383,0.022712,3.300891,PASS,PROCESS_VARIATION,1,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0004642,LOT-002,WFR-002-03,DIE-R27C33,EQP-105,STN-03,8,168.0,-3,3,0.1414,1.2084,1.1807,43.7983,115.8499,11.4142,4.1465,0.4759,2282.1,13.1357,0.7957,0.4178,3.0145,28.01,50.5646,50.7488,151.46,0.7325,0.393827,0.002645,1.154488,0.229489,29.976981,3.01,43.68245,0.047329,1.801,0.022157,3.244956,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0004643,LOT-003,WFR-003-03,DIE-R34C46,EQP-105,STN-04,8,168.0,4,16,0.5497,1.2059,1.1794,45.4715,311.1298,12.7971,4.3925,0.5094,2279.42,14.0183,0.8485,0.4029,2.6209,33.87,52.9301,53.1718,148.8,0.6965,0.422423,0.006842,1.164028,0.186963,31.953593,8.87,45.16037,0.056211,1.3695,0.023221,10.537966,FAIL,HIGH_LEAKAGE,1,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0004644,LOT-004,WFR-004-03,DIE-R41C59,EQP-105,STN-01,8,168.0,11,29,1.0,1.1903,1.1751,42.4408,156.0824,13.2968,4.0176,0.5364,2130.06,14.9838,0.8346,0.3816,2.9638,27.85,43.4788,43.7067,153.65,0.6539,0.450643,0.003678,1.024458,0.1978,31.916393,2.85,42.284718,0.053421,1.7476,0.020412,4.346895,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0004645,LOT-005,WFR-005-03,DIE-R48C12,EQP-105,STN-02,8,168.0,18,-18,0.8485,1.1848,1.1708,44.4335,126.6749,11.1561,4.3052,0.479,2368.12,13.2228,0.799,0.4287,3.2271,25.54,51.3552,51.4573,149.57,0.7058,0.404288,0.002851,1.155777,0.244056,31.313177,0.54,44.306825,0.048029,1.9994,0.021686,3.235277,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0004646,LOT-006,WFR-006-03,DIE-R55C25,EQP-105,STN-03,8,168.0,25,-5,0.8498,1.2127,1.1892,46.4275,128.0752,12.7838,4.2997,0.5008,2331.69,13.5619,0.9084,0.4182,2.7652,27.26,50.4292,50.5894,152.03,0.7119,0.412963,0.002759,1.086192,0.203895,31.622147,2.26,46.299425,0.054967,1.4386,0.021628,3.49133,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0004647,LOT-007,WFR-007-03,DIE-R02C38,EQP-105,STN-04,8,168.0,-28,8,0.9707,1.2412,1.1714,43.1777,135.9398,13.0889,3.9056,0.4688,2351.3,13.6942,0.8779,0.4353,2.9116,26.32,51.6111,51.7211,145.67,0.7724,0.377699,0.003148,1.195318,0.212616,32.199172,1.32,43.04176,0.05112,1.5984,0.02195,3.577936,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0004648,LOT-008,WFR-008-03,DIE-R09C51,EQP-105,STN-01,8,168.0,-21,21,0.9899,1.172,1.1754,44.916,364.2899,12.5925,4.0851,0.5586,2120.15,14.863,0.8528,0.4084,3.3024,35.3,45.746,46.1542,145.82,0.6134,0.476621,0.00811,1.018479,0.222189,31.511789,10.3,44.55171,0.051442,2.0412,0.021577,12.859433,FAIL,HIGH_LEAKAGE,1,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0004649,LOT-009,WFR-009-03,DIE-R16C04,EQP-105,STN-02,8,168.0,-14,-26,0.9843,1.2138,1.1535,43.627,143.3643,14.0271,4.3789,0.5183,2266.79,14.4226,0.8511,0.3926,2.0831,26.81,52.8654,53.0561,154.03,0.6955,0.427006,0.003286,1.211759,0.144433,32.693005,1.81,43.483636,0.061423,0.8394,0.023322,3.843597,PASS,EQUIPMENT_DRIFT,1,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0004650,LOT-010,WFR-010-03,DIE-R23C17,EQP-105,STN-03,8,168.0,-7,-13,0.4922,1.2056,1.1546,43.9665,112.1211,12.5913,3.9169,0.4785,2434.48,13.8692,0.8207,0.4078,1.9803,26.28,52.4633,52.4639,142.93,0.7271,0.396898,0.00255,1.193256,0.142784,33.76429,1.28,43.854379,0.049319,0.7518,0.02155,2.946543,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0004651,LOT-011,WFR-011-03,DIE-R30C30,EQP-105,STN-04,8,168.0,0,0,0.0,1.1822,1.1355,47.7691,136.0418,12.1623,3.98,0.5124,2345.07,14.2052,0.872,0.4521,1.9018,27.41,50.146,50.3607,158.19,0.6698,0.433429,0.002848,1.049758,0.133881,33.312188,2.41,47.633058,0.048406,0.5777,0.021384,3.728906,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0004652,LOT-012,WFR-012-03,DIE-R37C43,EQP-105,STN-01,8,168.0,7,13,0.4922,1.2054,1.1375,43.9558,111.7163,13.2636,4.1625,0.483,2380.17,13.5872,0.7755,0.4353,2.514,27.92,51.4136,51.6339,149.16,0.7224,0.400697,0.002542,1.169666,0.185027,32.339846,2.92,43.844084,0.05521,1.3032,0.021601,3.119119,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0004653,LOT-013,WFR-013-03,DIE-R44C56,EQP-105,STN-02,8,168.0,14,26,0.9843,1.2027,1.1812,47.0172,143.9237,12.6247,4.1681,0.5136,2310.68,14.1159,0.8583,0.4302,2.356,27.67,51.9077,52.0969,152.23,0.6891,0.427039,0.003061,1.104015,0.166904,32.617328,2.67,46.873276,0.052621,1.0675,0.022464,3.982369,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0004654,LOT-014,WFR-014-03,DIE-R51C09,EQP-105,STN-03,8,168.0,21,-21,0.9899,1.2126,1.1736,44.8611,163.7372,13.5449,4.4029,0.5083,2170.01,14.0297,0.8562,0.4199,3.7683,26.57,45.0729,45.316,148.83,0.7043,0.419182,0.00365,1.004721,0.268594,30.444589,1.57,44.697363,0.059637,2.4922,0.020771,4.350497,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0004655,LOT-015,WFR-015-03,DIE-R58C22,EQP-105,STN-04,8,168.0,28,-8,0.9707,1.2222,1.1858,50.6027,154.1103,13.141,4.206,0.5093,2426.31,14.585,0.8609,0.4248,1.2947,26.63,54.2387,54.3738,145.26,0.7129,0.416708,0.003045,1.071854,0.088769,35.387731,1.63,50.44859,0.055271,0.009,0.022354,4.103957,PASS,NORMAL,0,0,1,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0004656,LOT-016,WFR-016-03,DIE-R05C35,EQP-105,STN-01,8,168.0,-25,5,0.8498,1.1817,1.2,48.6276,157.4147,12.7891,4.1325,0.5114,2444.25,14.6172,0.8504,0.4317,0.7599,26.52,52.8012,52.9089,147.66,0.6703,0.432766,0.003237,1.085828,0.051987,35.728091,1.52,48.470185,0.052851,-0.5222,0.021602,4.174638,FAIL,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0004657,LOT-017,WFR-017-03,DIE-R12C48,EQP-105,STN-02,8,168.0,-18,18,0.8485,1.1866,1.1925,47.8988,136.0326,12.647,4.1109,0.4938,2387.17,12.9371,0.8769,0.4455,2.9444,26.81,54.2604,54.4237,150.32,0.6928,0.416147,0.00284,1.132813,0.227594,30.883057,1.81,47.762767,0.051991,1.622,0.02273,3.647034,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0004658,LOT-018,WFR-018-03,DIE-R19C01,EQP-105,STN-03,8,168.0,-11,-29,1.0,1.1924,1.1802,44.8745,225.8601,12.9572,4.0829,0.5156,2111.48,14.1034,0.8404,0.4125,3.8845,31.1,46.6748,47.0202,155.73,0.6768,0.432405,0.005033,1.040119,0.27543,29.779047,6.1,44.64864,0.052903,2.6316,0.022105,7.024249,FAIL,HIGH_LEAKAGE,1,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0004659,LOT-019,WFR-019-03,DIE-R26C14,EQP-105,STN-04,8,168.0,-4,-16,0.5497,1.1997,1.2004,46.1452,129.539,12.2772,4.4068,0.49,2246.5,13.5767,0.8817,0.442,2.6808,27.65,49.7545,49.9752,145.32,0.7097,0.408435,0.002807,1.078216,0.197456,30.500057,2.65,46.015661,0.054103,1.3571,0.022148,3.581753,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0004660,LOT-020,WFR-020-03,DIE-R33C27,EQP-105,STN-01,8,168.0,3,-3,0.1414,1.1993,1.1655,44.8815,142.6501,12.4954,4.3067,0.486,2308.72,13.3959,0.8457,0.415,2.9869,28.33,46.1879,46.2071,152.24,0.7133,0.405236,0.003178,1.029108,0.222971,30.927382,3.33,44.73885,0.053814,1.7262,0.020006,4.041277,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0004661,LOT-001,WFR-001-04,DIE-R40C40,EQP-105,STN-02,8,168.0,10,10,0.4714,1.1989,1.1483,47.9984,124.1192,11.9406,4.1901,0.4663,2585.71,13.6283,0.8611,0.441,1.0879,26.82,58.9154,58.9543,148.34,0.7326,0.38894,0.002586,1.227445,0.079827,35.238832,1.82,47.874281,0.050032,-0.2142,0.022785,3.328877,FAIL,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0004662,LOT-002,WFR-002-04,DIE-R47C53,EQP-105,STN-03,8,168.0,17,23,0.9534,1.2001,1.185,44.8811,163.8685,14.2501,5.0779,0.46,2182.55,14.1527,0.8294,0.4202,3.5758,34.83,53.3202,53.483,152.4,0.7401,0.383301,0.003651,1.188032,0.252659,30.888975,9.83,44.717232,0.072361,2.3262,0.02443,5.70754,PASS,UNKNOWN_ANOMALY,1,1,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0004663,LOT-003,WFR-003-04,DIE-R54C06,EQP-105,STN-04,8,168.0,24,-24,1.0,1.2136,1.1873,45.3846,178.1283,12.4016,4.4731,0.5311,2196.18,14.6133,0.8355,0.4242,2.4659,27.71,44.3625,44.7203,144.73,0.6825,0.437624,0.003925,0.977479,0.168744,32.093437,2.71,45.206472,0.055474,1.2062,0.0202,4.935935,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0004664,LOT-004,WFR-004-04,DIE-R01C19,EQP-105,STN-01,8,168.0,-29,-11,1.0,1.2256,1.1775,46.4002,141.0904,13.6863,4.0323,0.516,2240.51,13.8678,0.8514,0.4143,3.3454,26.46,45.5286,45.6394,151.0,0.7096,0.421018,0.003041,0.981216,0.241235,31.070945,1.46,46.25911,0.055187,2.0797,0.020321,3.733252,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0004665,LOT-005,WFR-005-04,DIE-R08C32,EQP-105,STN-02,8,168.0,-22,2,0.7364,1.237,1.1444,43.618,125.568,11.0393,4.2722,0.4539,2328.99,13.435,0.89,0.4231,2.5236,25.61,52.5898,52.7971,151.64,0.7831,0.366936,0.002879,1.20569,0.187838,31.289981,0.61,43.492432,0.047162,1.2105,0.022581,3.215796,PASS,NORMAL,0,0,1,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0004666,LOT-006,WFR-006-04,DIE-R15C45,EQP-105,STN-03,8,168.0,-15,15,0.7071,1.19,1.2052,52.841,120.7714,11.9831,4.1107,0.4817,2414.68,13.304,0.8923,0.4076,2.3483,34.71,73.7493,73.9086,144.97,0.7083,0.40479,0.002286,1.395683,0.176511,32.124903,9.71,52.720229,0.049259,1.0484,0.030542,4.191975,PASS,POWER_ANOMALY,1,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0004667,LOT-007,WFR-007-04,DIE-R22C58,EQP-105,STN-04,8,168.0,-8,28,0.9707,1.1907,1.1826,42.2681,277.1849,12.7836,3.9369,0.4955,2376.5,13.5595,0.8581,0.411,2.3169,50.08,54.8513,55.1519,153.32,0.6952,0.416142,0.006558,1.2977,0.170869,32.224152,25.08,41.990915,0.050328,1.0478,0.023081,13.88142,FAIL,THERMAL_ANOMALY,1,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0004668,LOT-008,WFR-008-04,DIE-R29C11,EQP-105,STN-01,8,168.0,-1,-19,0.6342,1.1892,1.1877,44.0608,118.8699,12.9534,4.2781,0.5002,2308.77,13.3119,0.8364,0.4242,3.4704,26.43,48.7104,48.8897,152.98,0.689,0.420619,0.002698,1.105527,0.260699,30.734115,1.43,43.94193,0.055416,2.2098,0.021098,3.141731,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0004669,LOT-009,WFR-009-04,DIE-R36C24,EQP-105,STN-02,8,168.0,6,-6,0.2828,1.1798,1.1866,43.6535,122.7073,12.9746,4.3226,0.4891,2368.06,13.6907,0.8157,0.3942,2.5668,26.63,48.2185,48.4219,155.49,0.6907,0.414562,0.002811,1.104574,0.187485,32.420399,1.63,43.530793,0.056084,1.3569,0.020362,3.267695,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0004670,LOT-010,WFR-010-04,DIE-R43C37,EQP-105,STN-03,8,168.0,13,7,0.4922,1.1803,1.1863,47.4521,137.1715,12.1082,3.817,0.4827,2282.82,13.1204,0.8592,0.4337,2.6807,27.75,52.8561,53.1229,148.15,0.6976,0.408964,0.002891,1.113883,0.204315,29.951512,2.75,47.314929,0.046217,1.3878,0.023154,3.806509,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0004671,LOT-011,WFR-011-04,DIE-R50C50,EQP-105,STN-04,8,168.0,20,20,0.9428,1.2165,1.1747,47.2282,153.038,12.0985,4.0959,0.529,2230.18,15.1823,0.892,0.3922,1.9146,27.16,52.4882,52.6042,156.1,0.6875,0.434854,0.00324,1.111374,0.126107,33.859262,2.16,47.075162,0.049554,0.6304,0.023535,4.156512,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0004672,LOT-012,WFR-012-04,DIE-R57C03,EQP-105,STN-01,8,168.0,27,-27,1.0,1.2091,1.1854,44.0378,142.9034,13.8142,4.1711,0.4916,2379.16,13.3482,0.8357,0.4381,2.762,26.08,49.0492,49.2041,151.67,0.7175,0.406583,0.003245,1.113798,0.206919,31.757504,1.08,43.894897,0.05762,1.4882,0.020616,3.726921,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0004673,LOT-013,WFR-013-04,DIE-R04C16,EQP-105,STN-02,8,168.0,-26,-14,0.9843,1.193,1.1802,45.4938,142.0145,12.8478,4.1979,0.518,2307.69,13.8785,0.7757,0.4104,2.0913,27.41,47.9173,48.1298,147.5,0.675,0.434199,0.003122,1.053271,0.150686,32.027276,2.41,45.351785,0.053934,0.9052,0.020764,3.892617,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0004674,LOT-014,WFR-014-04,DIE-R11C29,EQP-105,STN-03,8,168.0,-19,-1,0.6342,1.21,1.1616,45.7161,112.3473,13.7667,4.1643,0.4843,2342.29,13.311,0.8543,0.4241,2.7759,27.24,52.3664,52.4878,152.35,0.7257,0.400248,0.002457,1.14547,0.208542,31.178222,2.24,45.603753,0.057329,1.4975,0.022357,3.06034,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0004675,LOT-015,WFR-015-04,DIE-R18C42,EQP-105,STN-04,8,168.0,-12,12,0.5657,1.1958,1.1612,44.735,105.8022,13.285,4.2476,0.5178,2303.27,14.5759,0.8697,0.4328,2.1364,26.39,49.9929,50.008,146.58,0.678,0.433016,0.002365,1.117534,0.146571,33.572233,1.39,44.629198,0.056429,0.8339,0.021705,2.79212,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0004676,LOT-016,WFR-016-04,DIE-R25C55,EQP-105,STN-01,8,168.0,-5,25,0.8498,1.1908,1.1549,49.6626,155.978,12.4427,3.9552,0.4971,2450.33,13.1327,0.8675,0.407,1.9706,26.16,56.2209,56.4188,148.06,0.6937,0.41745,0.003141,1.132057,0.150053,32.179449,1.16,49.506622,0.049213,0.6961,0.022944,4.080384,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0004677,LOT-017,WFR-017-04,DIE-R32C08,EQP-105,STN-02,8,168.0,2,-22,0.7364,1.2287,1.1901,44.5151,97.469,12.7516,4.2441,0.4577,2530.59,12.5274,0.8845,0.4019,2.416,27.13,56.1852,56.4252,151.91,0.771,0.372508,0.00219,1.26216,0.192857,31.701713,2.13,44.417631,0.054119,1.1296,0.022202,2.644334,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0004678,LOT-018,WFR-018-04,DIE-R39C21,EQP-105,STN-03,8,168.0,9,-9,0.4243,1.212,1.1494,44.7356,124.8659,12.3564,4.3158,0.4813,2329.97,13.3277,0.8516,0.4191,2.8517,26.67,49.279,49.3769,149.55,0.7307,0.397112,0.002791,1.101561,0.213968,31.053141,1.67,44.610734,0.053328,1.581,0.02115,3.330174,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0004679,LOT-019,WFR-019-04,DIE-R46C34,EQP-105,STN-04,8,168.0,16,4,0.5497,1.2226,1.1703,45.8859,121.7033,12.289,4.421,0.4956,2312.1,13.9535,0.8478,0.4087,2.3787,26.54,48.0131,48.2736,152.01,0.727,0.405366,0.002652,1.046358,0.170473,32.261887,1.54,45.764197,0.05433,1.1222,0.020766,3.230006,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0004680,LOT-020,WFR-020-04,DIE-R53C47,EQP-105,STN-01,8,168.0,23,17,0.9534,1.1887,1.1669,45.3101,150.1261,12.8145,4.9767,0.4467,2224.05,13.8063,0.8545,0.4396,3.2546,33.07,56.2643,56.4348,148.16,0.742,0.375789,0.003313,1.241761,0.235733,30.705902,8.07,45.159974,0.063774,1.9605,0.025298,4.96467,PASS,UNKNOWN_ANOMALY,1,1,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0004681,LOT-001,WFR-001-05,DIE-R00C00,EQP-105,STN-02,8,168.0,-30,-30,1.0,1.1865,1.1661,46.3447,173.1277,12.4733,4.315,0.4918,2562.88,13.3213,0.9051,0.4258,1.4946,26.13,54.3017,54.5029,146.98,0.6947,0.414496,0.003736,1.171692,0.112196,34.140893,1.13,46.171572,0.053822,0.1637,0.021188,4.523827,PASS,NORMAL,0,0,1,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0004682,LOT-002,WFR-002-05,DIE-R07C13,EQP-105,STN-03,8,168.0,-23,-17,0.9534,1.1968,1.1897,41.2981,151.2373,11.6926,4.197,0.5091,2238.47,13.4657,0.8368,0.4001,3.7975,26.58,47.7773,47.973,151.65,0.6877,0.425384,0.003662,1.156889,0.282013,30.142565,1.58,41.146863,0.049074,2.5606,0.021344,4.019887,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0004683,LOT-003,WFR-003-05,DIE-R14C26,EQP-105,STN-04,8,168.0,-16,-4,0.5497,1.247,1.1843,45.2974,119.201,12.2533,4.4365,0.4993,2277.51,13.6724,0.8519,0.4184,3.127,27.23,51.0065,51.2588,152.49,0.7477,0.400401,0.002632,1.126036,0.228709,31.139028,2.23,45.178199,0.054362,1.8567,0.022396,3.245843,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0004684,LOT-004,WFR-004-05,DIE-R21C39,EQP-105,STN-01,8,168.0,-9,9,0.4243,1.2145,1.1665,46.4831,112.396,13.1279,3.9702,0.51,2199.94,13.8969,0.8984,0.4018,3.2934,25.54,47.4195,47.5849,153.41,0.7045,0.419926,0.002418,1.020145,0.236988,30.572346,0.54,46.370704,0.05212,1.9932,0.021555,2.870594,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0004685,LOT-005,WFR-005-05,DIE-R28C52,EQP-105,STN-02,8,168.0,-2,22,0.7364,1.1678,1.1644,47.0783,107.9724,11.7277,4.0667,0.4547,2407.22,13.5073,0.7954,0.4154,2.1937,27.08,55.0274,55.1126,150.58,0.7131,0.389365,0.002293,1.168848,0.162408,32.515043,2.08,46.970328,0.047693,0.9829,0.022859,2.923893,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
TST-0004686,LOT-006,WFR-006-05,DIE-R35C05,EQP-105,STN-03,8,168.0,5,-25,0.8498,1.2257,1.1831,44.4635,121.054,13.0559,4.0448,0.4861,2419.29,13.5094,0.8673,0.4086,2.4781,27.02,50.3254,50.5878,149.41,0.7396,0.39659,0.002723,1.131836,0.183435,32.683156,2.02,44.342446,0.052809,1.2022,0.020802,3.270879,PASS,NORMAL,0,0,0,0,4.0.0,4.0.0_unified_physics,physics_simulation_unified
